# GREAT version 3.0.0	Species assembly: danRer7	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0008152	metabolic process	83	1.937124e-1	1.000000e+0	1.000000e+0	1.229611e+0	1.138571e+1	14	4.744048e-1	5.833333e-1	159	4.372269e-1	1.000000e+0	1.000000e+0	1.066072e+0	1.407034e+1	15	5582	3.488372e-1	2.687209e-3	DMR_11,DMR_14,DMR_15,DMR_16,DMR_18,DMR_19,DMR_23,DMR_24,DMR_31,DMR_32,DMR_33,DMR_4,DMR_5,DMR_9	chst13,crls1,cyp2k16,cyp2k8,dnaja2,glrx5,gpt2,med29,mrpl3,nudt18,papd4,pc,rhol,suclg2,zgc:194737
GO Biological Process	GO:0006644	phospholipid metabolic process	84	1.953302e-1	1.000000e+0	1.000000e+0	4.622306e+0	2.163422e-1	1	9.014260e-3	4.166667e-2	85	2.176909e-1	1.000000e+0	1.000000e+0	4.089906e+0	2.445044e-1	1	97	2.325581e-2	1.030928e-2	DMR_11	crls1
GO Biological Process	GO:0010467	gene expression	85	1.996103e-1	1.000000e+0	1.000000e+0	1.586536e+0	3.151519e+0	5	1.313133e-1	2.083333e-1	195	6.013188e-1	1.000000e+0	1.000000e+0	9.771451e-1	3.070168e+0	3	1218	6.976744e-2	2.463054e-3	DMR_14,DMR_15,DMR_23,DMR_24,DMR_9	med29,mrpl3,papd4
GO Biological Process	GO:0048610	cellular process involved in reproduction	86	2.032664e-1	1.000000e+0	1.000000e+0	4.421598e+0	2.261626e-1	1	9.423441e-3	4.166667e-2	74	1.664792e-1	1.000000e+0	1.000000e+0	5.510013e+0	1.814878e-1	1	72	2.325581e-2	1.388889e-2	DMR_30	cxcr7b
GO Biological Process	GO:0009605	response to external stimulus	87	2.146692e-1	1.000000e+0	1.000000e+0	2.305732e+0	8.674035e-1	2	3.614181e-2	8.333333e-2	50	1.092804e-1	1.000000e+0	1.000000e+0	3.542151e+0	5.646286e-1	2	224	4.651163e-2	8.928571e-3	DMR_30,DMR_5	cxcr7b,rhol
GO Biological Process	GO:0009314	response to radiation	88	2.178104e-1	1.000000e+0	1.000000e+0	4.091568e+0	2.444051e-1	1	1.018355e-2	4.166667e-2	82	2.056878e-1	1.000000e+0	1.000000e+0	4.359571e+0	2.293804e-1	1	91	2.325581e-2	1.098901e-2	DMR_5	rhol
GO Biological Process	GO:0008015	blood circulation	89	2.184588e-1	1.000000e+0	1.000000e+0	4.077872e+0	2.452260e-1	1	1.021775e-2	4.166667e-2	78	1.769768e-1	1.000000e+0	1.000000e+0	5.152220e+0	1.940911e-1	1	77	2.325581e-2	1.298701e-2	DMR_16	si:dkey-63b1.1
GO Biological Process	GO:1901576	organic substance biosynthetic process	90	2.206923e-1	1.000000e+0	1.000000e+0	1.453685e+0	4.127443e+0	6	1.719768e-1	2.500000e-1	142	3.990211e-1	1.000000e+0	1.000000e+0	1.208778e+0	4.136409e+0	5	1641	1.162791e-1	3.046923e-3	DMR_11,DMR_14,DMR_15,DMR_18,DMR_32,DMR_9	chst13,crls1,med29,mrpl3,pc
GO Biological Process	GO:0007600	sensory perception	91	2.305673e-1	1.000000e+0	1.000000e+0	3.836183e+0	2.606758e-1	1	1.086149e-2	4.166667e-2	132	3.714555e-1	1.000000e+0	1.000000e+0	2.167874e+0	4.612814e-1	1	183	2.325581e-2	5.464481e-3	DMR_5	rhol
GO Biological Process	GO:0003008	system process	92	2.318349e-1	1.000000e+0	1.000000e+0	2.189089e+0	9.136219e-1	2	3.806758e-2	8.333333e-2	89	2.372812e-1	1.000000e+0	1.000000e+0	2.156092e+0	9.276042e-1	2	368	4.651163e-2	5.434783e-3	DMR_16,DMR_5	rhol,si:dkey-63b1.1
GO Biological Process	GO:1901069	guanosine-containing compound catabolic process	93	2.338109e-1	1.000000e+0	1.000000e+0	3.775666e+0	2.648540e-1	1	1.103558e-2	4.166667e-2	96	2.545436e-1	1.000000e+0	1.000000e+0	3.420008e+0	2.923970e-1	1	116	2.325581e-2	8.620690e-3	DMR_33	nudt18
GO Biological Process	GO:0090066	regulation of anatomical structure size	94	2.359912e-1	1.000000e+0	1.000000e+0	3.735913e+0	2.676722e-1	1	1.115301e-2	4.166667e-2	71	1.579870e-1	1.000000e+0	1.000000e+0	5.834131e+0	1.714051e-1	1	68	2.325581e-2	1.470588e-2	DMR_16	si:dkey-63b1.1
GO Biological Process	GO:0022414	reproductive process	95	2.376358e-1	1.000000e+0	1.000000e+0	3.706409e+0	2.698030e-1	1	1.124179e-2	4.166667e-2	82	2.056878e-1	1.000000e+0	1.000000e+0	4.359571e+0	2.293804e-1	1	91	2.325581e-2	1.098901e-2	DMR_30	cxcr7b
GO Biological Process	GO:0019725	cellular homeostasis	96	2.406546e-1	1.000000e+0	1.000000e+0	3.653293e+0	2.737256e-1	1	1.140523e-2	4.166667e-2	98	2.564355e-1	1.000000e+0	1.000000e+0	3.390777e+0	2.949176e-1	1	117	2.325581e-2	8.547009e-3	DMR_16	glrx5
GO Biological Process	GO:1901068	guanosine-containing compound metabolic process	97	2.584843e-1	1.000000e+0	1.000000e+0	3.364698e+0	2.972035e-1	1	1.238348e-2	4.166667e-2	102	2.824349e-1	1.000000e+0	1.000000e+0	3.028404e+0	3.302069e-1	1	131	2.325581e-2	7.633588e-3	DMR_33	nudt18
GO Biological Process	GO:0008610	lipid biosynthetic process	98	2.637027e-1	1.000000e+0	1.000000e+0	3.287557e+0	3.041772e-1	1	1.267405e-2	4.166667e-2	102	2.824349e-1	1.000000e+0	1.000000e+0	3.028404e+0	3.302069e-1	1	131	2.325581e-2	7.633588e-3	DMR_11	crls1
GO Biological Process	GO:0019637	organophosphate metabolic process	99	2.724569e-1	1.000000e+0	1.000000e+0	1.956937e+0	1.022005e+0	2	4.258355e-2	8.333333e-2	124	3.160665e-1	1.000000e+0	1.000000e+0	1.755402e+0	1.139340e+0	2	452	4.651163e-2	4.424779e-3	DMR_11,DMR_33	crls1,nudt18
GO Biological Process	GO:0009154	purine ribonucleotide catabolic process	100	2.726310e-1	1.000000e+0	1.000000e+0	3.162358e+0	3.162197e-1	1	1.317582e-2	4.166667e-2	110	2.915035e-1	1.000000e+0	1.000000e+0	2.917066e+0	3.428102e-1	1	136	2.325581e-2	7.352941e-3	DMR_33	nudt18
GO Biological Process	GO:0007517	muscle organ development	101	2.730993e-1	1.000000e+0	1.000000e+0	3.156015e+0	3.168553e-1	1	1.320230e-2	4.166667e-2	88	2.275580e-1	1.000000e+0	1.000000e+0	3.889421e+0	2.571077e-1	1	102	2.325581e-2	9.803922e-3	DMR_12	smyd3
GO Biological Process	GO:0046130	purine ribonucleoside catabolic process	102	2.755660e-1	1.000000e+0	1.000000e+0	3.122958e+0	3.202093e-1	1	1.334205e-2	4.166667e-2	113	2.968908e-1	1.000000e+0	1.000000e+0	2.854107e+0	3.503722e-1	1	139	2.325581e-2	7.194245e-3	DMR_33	nudt18
GO Biological Process	GO:0042454	ribonucleoside catabolic process	103	2.779787e-1	1.000000e+0	1.000000e+0	3.091184e+0	3.235006e-1	1	1.347919e-2	4.166667e-2	116	3.022381e-1	1.000000e+0	1.000000e+0	2.793809e+0	3.579342e-1	1	142	2.325581e-2	7.042254e-3	DMR_33	nudt18
GO Biological Process	GO:0009166	nucleotide catabolic process	104	2.784774e-1	1.000000e+0	1.000000e+0	3.084685e+0	3.241822e-1	1	1.350759e-2	4.166667e-2	117	3.040117e-1	1.000000e+0	1.000000e+0	2.774272e+0	3.604549e-1	1	143	2.325581e-2	6.993007e-3	DMR_33	nudt18
GO Biological Process	GO:1901292	nucleoside phosphate catabolic process	105	2.788091e-1	1.000000e+0	1.000000e+0	3.080375e+0	3.246358e-1	1	1.352649e-2	4.166667e-2	120	3.057809e-1	1.000000e+0	1.000000e+0	2.755006e+0	3.629756e-1	1	144	2.325581e-2	6.944444e-3	DMR_33	nudt18
GO Biological Process	GO:0051301	cell division	106	2.808675e-1	1.000000e+0	1.000000e+0	3.053852e+0	3.274553e-1	1	1.364397e-2	4.166667e-2	93	2.469289e-1	1.000000e+0	1.000000e+0	3.542151e+0	2.823143e-1	1	112	2.325581e-2	8.928571e-3	DMR_11	cdc5l
GO Biological Process	GO:0000003	reproduction	107	2.861919e-1	1.000000e+0	1.000000e+0	2.986999e+0	3.347842e-1	1	1.394934e-2	4.166667e-2	95	2.526470e-1	1.000000e+0	1.000000e+0	3.449747e+0	2.898763e-1	1	115	2.325581e-2	8.695652e-3	DMR_30	cxcr7b
GO Biological Process	GO:0009164	nucleoside catabolic process	108	2.864796e-1	1.000000e+0	1.000000e+0	2.983457e+0	3.351817e-1	1	1.396590e-2	4.166667e-2	117	3.040117e-1	1.000000e+0	1.000000e+0	2.774272e+0	3.604549e-1	1	143	2.325581e-2	6.993007e-3	DMR_33	nudt18
GO Biological Process	GO:0005975	carbohydrate metabolic process	109	2.893338e-1	1.000000e+0	1.000000e+0	1.874618e+0	1.066884e+0	2	4.445349e-2	8.333333e-2	100	2.579011e-1	1.000000e+0	1.000000e+0	2.034466e+0	9.830588e-1	2	390	4.651163e-2	5.128205e-3	DMR_18,DMR_32	chst13,pc
GO Biological Process	GO:1901658	glycosyl compound catabolic process	110	2.899584e-1	1.000000e+0	1.000000e+0	2.941173e+0	3.400004e-1	1	1.416668e-2	4.166667e-2	121	3.075457e-1	1.000000e+0	1.000000e+0	2.736006e+0	3.654962e-1	1	145	2.325581e-2	6.896552e-3	DMR_33	nudt18
GO Biological Process	GO:0072523	purine-containing compound catabolic process	111	2.911814e-1	1.000000e+0	1.000000e+0	2.926545e+0	3.416999e-1	1	1.423749e-2	4.166667e-2	117	3.040117e-1	1.000000e+0	1.000000e+0	2.774272e+0	3.604549e-1	1	143	2.325581e-2	6.993007e-3	DMR_33	nudt18
GO Biological Process	GO:0046434	organophosphate catabolic process	112	2.943576e-1	1.000000e+0	1.000000e+0	2.889117e+0	3.461265e-1	1	1.442194e-2	4.166667e-2	126	3.317974e-1	1.000000e+0	1.000000e+0	2.495100e+0	4.007855e-1	1	159	2.325581e-2	6.289308e-3	DMR_33	nudt18
GO Biological Process	GO:0014033	neural crest cell differentiation	113	3.094790e-1	1.000000e+0	1.000000e+0	2.721335e+0	3.674666e-1	1	1.531111e-2	4.166667e-2	73	1.622436e-1	1.000000e+0	1.000000e+0	5.667442e+0	1.764465e-1	1	70	2.325581e-2	1.428571e-2	DMR_13	pnn
GO Biological Process	GO:0043087	regulation of GTPase activity	114	3.096769e-1	1.000000e+0	1.000000e+0	2.719246e+0	3.677490e-1	1	1.532287e-2	4.166667e-2	90	2.373035e-1	1.000000e+0	1.000000e+0	3.707672e+0	2.697110e-1	1	107	2.325581e-2	9.345794e-3	DMR_20	iqsec3a
GO Biological Process	GO:0009118	regulation of nucleoside metabolic process	115	3.100302e-1	1.000000e+0	1.000000e+0	2.715525e+0	3.682530e-1	1	1.534387e-2	4.166667e-2	91	2.392381e-1	1.000000e+0	1.000000e+0	3.673342e+0	2.722317e-1	1	108	2.325581e-2	9.259259e-3	DMR_20	iqsec3a
GO Biological Process	GO:0033121	regulation of purine nucleotide catabolic process	115	3.100302e-1	1.000000e+0	1.000000e+0	2.715525e+0	3.682530e-1	1	1.534387e-2	4.166667e-2	91	2.392381e-1	1.000000e+0	1.000000e+0	3.673342e+0	2.722317e-1	1	108	2.325581e-2	9.259259e-3	DMR_20	iqsec3a
GO Biological Process	GO:1901136	carbohydrate derivative catabolic process	117	3.134789e-1	1.000000e+0	1.000000e+0	2.679626e+0	3.731864e-1	1	1.554943e-2	4.166667e-2	127	3.419352e-1	1.000000e+0	1.000000e+0	2.404369e+0	4.159095e-1	1	165	2.325581e-2	6.060606e-3	DMR_33	nudt18
GO Biological Process	GO:0034655	nucleobase-containing compound catabolic process	118	3.282534e-1	1.000000e+0	1.000000e+0	2.534249e+0	3.945942e-1	1	1.644143e-2	4.166667e-2	133	3.730570e-1	1.000000e+0	1.000000e+0	2.156092e+0	4.638021e-1	1	184	2.325581e-2	5.434783e-3	DMR_33	nudt18
GO Biological Process	GO:0048762	mesenchymal cell differentiation	119	3.372213e-1	1.000000e+0	1.000000e+0	2.452125e+0	4.078095e-1	1	1.699206e-2	4.166667e-2	81	1.914568e-1	1.000000e+0	1.000000e+0	4.722868e+0	2.117357e-1	1	84	2.325581e-2	1.190476e-2	DMR_13	pnn
GO Biological Process	GO:0030036	actin cytoskeleton organization	120	3.439630e-1	1.000000e+0	1.000000e+0	2.393159e+0	4.178577e-1	1	1.741074e-2	4.166667e-2	114	2.986777e-1	1.000000e+0	1.000000e+0	2.833721e+0	3.528929e-1	1	140	2.325581e-2	7.142857e-3	DMR_20	iqsec3a
GO Biological Process	GO:0031329	regulation of cellular catabolic process	121	3.444689e-1	1.000000e+0	1.000000e+0	2.388826e+0	4.186157e-1	1	1.744232e-2	4.166667e-2	105	2.860759e-1	1.000000e+0	1.000000e+0	2.982864e+0	3.352483e-1	1	133	2.325581e-2	7.518797e-3	DMR_20	iqsec3a
GO Biological Process	GO:0030029	actin filament-based process	122	3.460992e-1	1.000000e+0	1.000000e+0	2.374946e+0	4.210623e-1	1	1.754426e-2	4.166667e-2	115	3.004601e-1	1.000000e+0	1.000000e+0	2.813624e+0	3.554136e-1	1	141	2.325581e-2	7.092199e-3	DMR_20	iqsec3a
GO Biological Process	GO:0009894	regulation of catabolic process	123	3.549513e-1	1.000000e+0	1.000000e+0	2.301766e+0	4.344491e-1	1	1.810205e-2	4.166667e-2	112	2.933037e-1	1.000000e+0	1.000000e+0	2.895773e+0	3.453309e-1	1	137	2.325581e-2	7.299270e-3	DMR_20	iqsec3a
GO Biological Process	GO:0060485	mesenchyme development	124	3.582359e-1	1.000000e+0	1.000000e+0	2.275514e+0	4.394612e-1	1	1.831088e-2	4.166667e-2	84	2.137097e-1	1.000000e+0	1.000000e+0	4.176010e+0	2.394630e-1	1	95	2.325581e-2	1.052632e-2	DMR_13	pnn
GO Biological Process	GO:0019439	aromatic compound catabolic process	125	3.611372e-1	1.000000e+0	1.000000e+0	2.252715e+0	4.439089e-1	1	1.849620e-2	4.166667e-2	144	4.012122e-1	1.000000e+0	1.000000e+0	1.963965e+0	5.091740e-1	1	202	2.325581e-2	4.950495e-3	DMR_33	nudt18
GO Biological Process	GO:1900542	regulation of purine nucleotide metabolic process	126	3.665139e-1	1.000000e+0	1.000000e+0	2.211397e+0	4.522028e-1	1	1.884178e-2	4.166667e-2	105	2.860759e-1	1.000000e+0	1.000000e+0	2.982864e+0	3.352483e-1	1	133	2.325581e-2	7.518797e-3	DMR_20	iqsec3a
GO Biological Process	GO:0006140	regulation of nucleotide metabolic process	127	3.668205e-1	1.000000e+0	1.000000e+0	2.209077e+0	4.526778e-1	1	1.886157e-2	4.166667e-2	109	2.896988e-1	1.000000e+0	1.000000e+0	2.938674e+0	3.402896e-1	1	135	2.325581e-2	7.407407e-3	DMR_20	iqsec3a
GO Biological Process	GO:0044270	cellular nitrogen compound catabolic process	128	3.695181e-1	1.000000e+0	1.000000e+0	2.188824e+0	4.568664e-1	1	1.903610e-2	4.166667e-2	148	4.118246e-1	1.000000e+0	1.000000e+0	1.898186e+0	5.268187e-1	1	209	2.325581e-2	4.784689e-3	DMR_33	nudt18
GO Biological Process	GO:0046700	heterocycle catabolic process	129	3.723447e-1	1.000000e+0	1.000000e+0	2.167910e+0	4.612737e-1	1	1.921974e-2	4.166667e-2	151	4.163164e-1	1.000000e+0	1.000000e+0	1.871325e+0	5.343807e-1	1	212	2.325581e-2	4.716981e-3	DMR_33	nudt18
GO Biological Process	GO:0090407	organophosphate biosynthetic process	130	3.753969e-1	1.000000e+0	1.000000e+0	2.145673e+0	4.660543e-1	1	1.941893e-2	4.166667e-2	144	4.012122e-1	1.000000e+0	1.000000e+0	1.963965e+0	5.091740e-1	1	202	2.325581e-2	4.950495e-3	DMR_11	crls1
GO Biological Process	GO:1901361	organic cyclic compound catabolic process	131	3.790074e-1	1.000000e+0	1.000000e+0	2.119819e+0	4.717383e-1	1	1.965576e-2	4.166667e-2	154	4.207746e-1	1.000000e+0	1.000000e+0	1.845214e+0	5.419427e-1	1	215	2.325581e-2	4.651163e-3	DMR_33	nudt18
GO Biological Process	GO:0046128	purine ribonucleoside metabolic process	132	3.814332e-1	1.000000e+0	1.000000e+0	2.102718e+0	4.755750e-1	1	1.981563e-2	4.166667e-2	149	4.148229e-1	1.000000e+0	1.000000e+0	1.880194e+0	5.318600e-1	1	211	2.325581e-2	4.739336e-3	DMR_33	nudt18
GO Biological Process	GO:0048863	stem cell differentiation	133	3.829432e-1	1.000000e+0	1.000000e+0	2.092179e+0	4.779706e-1	1	1.991544e-2	4.166667e-2	98	2.564355e-1	1.000000e+0	1.000000e+0	3.390777e+0	2.949176e-1	1	117	2.325581e-2	8.547009e-3	DMR_13	pnn
GO Biological Process	GO:0009150	purine ribonucleotide metabolic process	134	3.835642e-1	1.000000e+0	1.000000e+0	2.087869e+0	4.789573e-1	1	1.995656e-2	4.166667e-2	155	4.222533e-1	1.000000e+0	1.000000e+0	1.836671e+0	5.444633e-1	1	216	2.325581e-2	4.629630e-3	DMR_33	nudt18
GO Biological Process	GO:0006163	purine nucleotide metabolic process	135	3.857576e-1	1.000000e+0	1.000000e+0	2.072752e+0	4.824505e-1	1	2.010210e-2	4.166667e-2	157	4.266672e-1	1.000000e+0	1.000000e+0	1.811511e+0	5.520253e-1	1	219	2.325581e-2	4.566210e-3	DMR_33	nudt18
GO Biological Process	GO:1901565	organonitrogen compound catabolic process	136	3.971162e-1	1.000000e+0	1.000000e+0	1.997071e+0	5.007333e-1	1	2.086389e-2	4.166667e-2	153	4.192922e-1	1.000000e+0	1.000000e+0	1.853836e+0	5.394220e-1	1	214	2.325581e-2	4.672897e-3	DMR_33	nudt18
GO Biological Process	GO:0030097	hemopoiesis	137	3.990347e-1	1.000000e+0	1.000000e+0	1.984702e+0	5.038539e-1	1	2.099391e-2	4.166667e-2	130	3.666269e-1	1.000000e+0	1.000000e+0	2.204005e+0	4.537194e-1	1	180	2.325581e-2	5.555556e-3	DMR_16	glrx5
GO Biological Process	GO:0044238	primary metabolic process	138	4.031484e-1	1.000000e+0	1.000000e+0	1.107313e+0	9.933957e+0	11	4.139149e-1	4.583333e-1	217	7.597579e-1	1.000000e+0	1.000000e+0	8.628119e-1	1.159001e+1	10	4598	2.325581e-1	2.174859e-3	DMR_11,DMR_14,DMR_15,DMR_18,DMR_23,DMR_24,DMR_31,DMR_32,DMR_33,DMR_5,DMR_9	chst13,crls1,dnaja2,med29,mrpl3,nudt18,papd4,pc,rhol,zgc:194737
GO Biological Process	GO:0009259	ribonucleotide metabolic process	139	4.034126e-1	1.000000e+0	1.000000e+0	1.956906e+0	5.110108e-1	1	2.129212e-2	4.166667e-2	161	4.397122e-1	1.000000e+0	1.000000e+0	1.740004e+0	5.747113e-1	1	228	2.325581e-2	4.385965e-3	DMR_33	nudt18
GO Biological Process	GO:0009119	ribonucleoside metabolic process	140	4.073476e-1	1.000000e+0	1.000000e+0	1.932417e+0	5.174866e-1	1	2.156194e-2	4.166667e-2	161	4.397122e-1	1.000000e+0	1.000000e+0	1.740004e+0	5.747113e-1	1	228	2.325581e-2	4.385965e-3	DMR_33	nudt18
GO Biological Process	GO:0006974	cellular response to DNA damage stimulus	141	4.086756e-1	1.000000e+0	1.000000e+0	1.924255e+0	5.196816e-1	1	2.165340e-2	4.166667e-2	140	3.888547e-1	1.000000e+0	1.000000e+0	2.044953e+0	4.890087e-1	1	194	2.325581e-2	5.154639e-3	DMR_18	chchd6a
GO Biological Process	GO:0044255	cellular lipid metabolic process	142	4.191399e-1	1.000000e+0	1.000000e+0	1.861701e+0	5.371433e-1	1	2.238097e-2	4.166667e-2	151	4.163164e-1	1.000000e+0	1.000000e+0	1.871325e+0	5.343807e-1	1	212	2.325581e-2	4.716981e-3	DMR_11	crls1
GO Biological Process	GO:0009116	nucleoside metabolic process	143	4.196507e-1	1.000000e+0	1.000000e+0	1.858725e+0	5.380032e-1	1	2.241680e-2	4.166667e-2	164	4.538668e-1	1.000000e+0	1.000000e+0	1.666895e+0	5.999179e-1	1	238	2.325581e-2	4.201681e-3	DMR_33	nudt18
GO Biological Process	GO:1901657	glycosyl compound metabolic process	144	4.234031e-1	1.000000e+0	1.000000e+0	1.837074e+0	5.443439e-1	1	2.268099e-2	4.166667e-2	167	4.580446e-1	1.000000e+0	1.000000e+0	1.646145e+0	6.074799e-1	1	241	2.325581e-2	4.149378e-3	DMR_33	nudt18
GO Biological Process	GO:0050877	neurological system process	145	4.240002e-1	1.000000e+0	1.000000e+0	1.833663e+0	5.453563e-1	1	2.272318e-2	4.166667e-2	175	4.824639e-1	1.000000e+0	1.000000e+0	1.531741e+0	6.528519e-1	1	259	2.325581e-2	3.861004e-3	DMR_5	rhol
GO Biological Process	GO:0046578	regulation of Ras protein signal transduction	146	4.243444e-1	1.000000e+0	1.000000e+0	1.831701e+0	5.459406e-1	1	2.274752e-2	4.166667e-2	128	3.436101e-1	1.000000e+0	1.000000e+0	2.389885e+0	4.184302e-1	1	166	2.325581e-2	6.024096e-3	DMR_20	iqsec3a
GO Biological Process	GO:0072521	purine-containing compound metabolic process	147	4.279148e-1	1.000000e+0	1.000000e+0	1.811529e+0	5.520198e-1	1	2.300082e-2	4.166667e-2	169	4.594303e-1	1.000000e+0	1.000000e+0	1.639343e+0	6.100006e-1	1	242	2.325581e-2	4.132231e-3	DMR_33	nudt18
GO Biological Process	GO:0048534	hematopoietic or lymphoid organ development	148	4.280452e-1	1.000000e+0	1.000000e+0	1.810799e+0	5.522425e-1	1	2.301010e-2	4.166667e-2	135	3.778377e-1	1.000000e+0	1.000000e+0	2.121502e+0	4.713641e-1	1	187	2.325581e-2	5.347594e-3	DMR_16	glrx5
GO Biological Process	GO:0071704	organic substance metabolic process	149	4.325676e-1	1.000000e+0	1.000000e+0	1.087629e+0	1.011374e+1	11	4.214058e-1	4.583333e-1	224	7.920703e-1	1.000000e+0	1.000000e+0	8.396210e-1	1.191014e+1	10	4725	2.325581e-1	2.116402e-3	DMR_11,DMR_14,DMR_15,DMR_18,DMR_23,DMR_24,DMR_31,DMR_32,DMR_33,DMR_5,DMR_9	chst13,crls1,dnaja2,med29,mrpl3,nudt18,papd4,pc,rhol,zgc:194737
GO Biological Process	GO:0048592	eye morphogenesis	150	4.396447e-1	1.000000e+0	1.000000e+0	1.747484e+0	5.722514e-1	1	2.384381e-2	4.166667e-2	110	2.915035e-1	1.000000e+0	1.000000e+0	2.917066e+0	3.428102e-1	1	136	2.325581e-2	7.352941e-3	DMR_9	med29
GO Biological Process	GO:0002520	immune system development	151	4.402228e-1	1.000000e+0	1.000000e+0	1.744412e+0	5.732590e-1	1	2.388579e-2	4.166667e-2	139	3.857266e-1	1.000000e+0	1.000000e+0	2.066255e+0	4.839674e-1	1	192	2.325581e-2	5.208333e-3	DMR_16	glrx5
GO Biological Process	GO:0051336	regulation of hydrolase activity	152	4.496931e-1	1.000000e+0	1.000000e+0	1.695179e+0	5.899082e-1	1	2.457951e-2	4.166667e-2	134	3.762481e-1	1.000000e+0	1.000000e+0	2.132908e+0	4.688434e-1	1	186	2.325581e-2	5.376344e-3	DMR_20	iqsec3a
GO Biological Process	GO:0006935	chemotaxis	153	4.605690e-1	1.000000e+0	1.000000e+0	1.641037e+0	6.093708e-1	1	2.539045e-2	4.166667e-2	102	2.824349e-1	1.000000e+0	1.000000e+0	3.028404e+0	3.302069e-1	1	131	2.325581e-2	7.633588e-3	DMR_30	cxcr7b
GO Biological Process	GO:0042330	taxis	154	4.658514e-1	1.000000e+0	1.000000e+0	1.615614e+0	6.189597e-1	1	2.578999e-2	4.166667e-2	108	2.878896e-1	1.000000e+0	1.000000e+0	2.960604e+0	3.377689e-1	1	134	2.325581e-2	7.462687e-3	DMR_30	cxcr7b
GO Biological Process	GO:0061061	muscle structure development	155	4.725959e-1	1.000000e+0	1.000000e+0	1.583943e+0	6.313358e-1	1	2.630566e-2	4.166667e-2	137	3.825828e-1	1.000000e+0	1.000000e+0	2.088005e+0	4.789261e-1	1	190	2.325581e-2	5.263158e-3	DMR_12	smyd3
GO Biological Process	GO:0044267	cellular protein metabolic process	156	4.731763e-1	1.000000e+0	1.000000e+0	1.116322e+0	4.478995e+0	5	1.866248e-1	2.083333e-1	205	6.979460e-1	1.000000e+0	1.000000e+0	8.600996e-1	4.650624e+0	4	1845	9.302326e-2	2.168022e-3	DMR_14,DMR_15,DMR_31,DMR_5,DMR_9	dnaja2,mrpl3,rhol,zgc:194737
GO Biological Process	GO:0001525	angiogenesis	157	4.732845e-1	1.000000e+0	1.000000e+0	1.580758e+0	6.326078e-1	1	2.635866e-2	4.166667e-2	121	3.075457e-1	1.000000e+0	1.000000e+0	2.736006e+0	3.654962e-1	1	145	2.325581e-2	6.896552e-3	DMR_30	cxcr7b
GO Biological Process	GO:0033554	cellular response to stress	158	4.743956e-1	1.000000e+0	1.000000e+0	1.575637e+0	6.346639e-1	1	2.644433e-2	4.166667e-2	167	4.580446e-1	1.000000e+0	1.000000e+0	1.646145e+0	6.074799e-1	1	241	2.325581e-2	4.149378e-3	DMR_18	chchd6a
GO Biological Process	GO:0009117	nucleotide metabolic process	159	4.953054e-1	1.000000e+0	1.000000e+0	1.483344e+0	6.741523e-1	1	2.808968e-2	4.166667e-2	187	5.552058e-1	1.000000e+0	1.000000e+0	1.247550e+0	8.015710e-1	1	318	2.325581e-2	3.144654e-3	DMR_33	nudt18
GO Biological Process	GO:0042221	response to chemical stimulus	160	4.958719e-1	1.000000e+0	1.000000e+0	1.217775e+0	1.642339e+0	2	6.843079e-2	8.333333e-2	129	3.577841e-1	1.000000e+0	1.000000e+0	1.596462e+0	1.252770e+0	2	497	4.651163e-2	4.024145e-3	DMR_30,DMR_32	cxcr7b,pc
GO Biological Process	GO:0006753	nucleoside phosphate metabolic process	161	4.971250e-1	1.000000e+0	1.000000e+0	1.475661e+0	6.776624e-1	1	2.823593e-2	4.166667e-2	188	5.608895e-1	1.000000e+0	1.000000e+0	1.228238e+0	8.141743e-1	1	323	2.325581e-2	3.095975e-3	DMR_33	nudt18
GO Biological Process	GO:0042592	homeostatic process	162	4.995705e-1	1.000000e+0	1.000000e+0	1.465418e+0	6.823992e-1	1	2.843330e-2	4.166667e-2	172	4.703917e-1	1.000000e+0	1.000000e+0	1.586884e+0	6.301659e-1	1	250	2.325581e-2	4.000000e-3	DMR_16	glrx5
GO Biological Process	GO:0051056	regulation of small GTPase mediated signal transduction	163	5.148959e-1	1.000000e+0	1.000000e+0	1.403315e+0	7.125984e-1	1	2.969160e-2	4.166667e-2	143	3.996810e-1	1.000000e+0	1.000000e+0	1.973736e+0	5.066534e-1	1	201	2.325581e-2	4.975124e-3	DMR_20	iqsec3a
GO Biological Process	GO:0048731	system development	164	5.156911e-1	1.000000e+0	1.000000e+0	1.057753e+0	5.672404e+0	6	2.363502e-1	2.500000e-1	97	2.550043e-1	1.000000e+0	1.000000e+0	1.398546e+0	4.290169e+0	6	1702	1.395349e-1	3.525264e-3	DMR_12,DMR_13,DMR_16,DMR_30,DMR_7,DMR_9	cxcr7b,gfra1a,glrx5,med29,pnn,smyd3
