# GREAT version 3.0.0	Species assembly: danRer7	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0048519	negative regulation of biological process	84	1.621240e-1	1.000000e+0	1.000000e+0	2.742551e+0	7.292481e-1	2	7.292481e-2	2.000000e-1	73	9.447589e-2	1.000000e+0	1.000000e+0	3.828321e+0	5.224222e-1	2	557	1.250000e-1	3.590664e-3	DMR_1,DMR_35	slit2,xrcc5
GO Biological Process	GO:0006281	DNA repair	85	1.646454e-1	1.000000e+0	1.000000e+0	5.608826e+0	1.782904e-1	1	1.782904e-2	1.000000e-1	89	1.448912e-1	1.000000e+0	1.000000e+0	6.422816e+0	1.556949e-1	1	166	6.250000e-2	6.024096e-3	DMR_35	xrcc5
GO Biological Process	GO:0050767	regulation of neurogenesis	86	1.733101e-1	1.000000e+0	1.000000e+0	5.304313e+0	1.885258e-1	1	1.885258e-2	1.000000e-1	64	7.771492e-2	1.000000e+0	1.000000e+0	1.239753e+1	8.066123e-2	1	86	6.250000e-2	1.162791e-2	DMR_1	slit2
GO Biological Process	GO:0006811	ion transport	87	1.739080e-1	1.000000e+0	1.000000e+0	2.625046e+0	7.618915e-1	2	7.618915e-2	2.000000e-1	143	4.672229e-1	1.000000e+0	1.000000e+0	1.620346e+0	6.171522e-1	1	658	6.250000e-2	1.519757e-3	DMR_10,DMR_34	kcnj13
GO Biological Process	GO:0060284	regulation of cell development	88	1.852186e-1	1.000000e+0	1.000000e+0	4.932139e+0	2.027518e-1	1	2.027518e-2	1.000000e-1	71	9.153369e-2	1.000000e+0	1.000000e+0	1.045282e+1	9.566798e-2	1	102	6.250000e-2	9.803922e-3	DMR_1	slit2
GO Biological Process	GO:0007411	axon guidance	89	1.858237e-1	1.000000e+0	1.000000e+0	4.914495e+0	2.034797e-1	1	2.034797e-2	1.000000e-1	66	8.205431e-2	1.000000e+0	1.000000e+0	1.171635e+1	8.535084e-2	1	91	6.250000e-2	1.098901e-2	DMR_1	slit2
GO Biological Process	GO:0042981	regulation of apoptotic process	90	1.877056e-1	1.000000e+0	1.000000e+0	4.860352e+0	2.057464e-1	1	2.057464e-2	1.000000e-1	95	1.609534e-1	1.000000e+0	1.000000e+0	5.732191e+0	1.744534e-1	1	186	6.250000e-2	5.376344e-3	DMR_35	xrcc5
GO Biological Process	GO:0043067	regulation of programmed cell death	91	1.904045e-1	1.000000e+0	1.000000e+0	4.784564e+0	2.090055e-1	1	2.090055e-2	1.000000e-1	96	1.633381e-1	1.000000e+0	1.000000e+0	5.641204e+0	1.772671e-1	1	189	6.250000e-2	5.291005e-3	DMR_35	xrcc5
GO Biological Process	GO:0016311	dephosphorylation	92	1.904993e-1	1.000000e+0	1.000000e+0	4.781940e+0	2.091202e-1	1	2.091202e-2	1.000000e-1	88	1.440806e-1	1.000000e+0	1.000000e+0	6.461742e+0	1.547570e-1	1	165	6.250000e-2	6.060606e-3	DMR_17	mtmr1b
GO Biological Process	GO:0010941	regulation of cell death	93	1.916953e-1	1.000000e+0	1.000000e+0	4.749068e+0	2.105676e-1	1	2.105676e-2	1.000000e-1	97	1.657166e-1	1.000000e+0	1.000000e+0	5.553060e+0	1.800809e-1	1	192	6.250000e-2	5.208333e-3	DMR_35	xrcc5
GO Biological Process	GO:0006974	cellular response to DNA damage stimulus	94	1.966082e-1	1.000000e+0	1.000000e+0	4.618213e+0	2.165340e-1	1	2.165340e-2	1.000000e-1	98	1.672987e-1	1.000000e+0	1.000000e+0	5.495812e+0	1.819567e-1	1	194	6.250000e-2	5.154639e-3	DMR_35	xrcc5
GO Biological Process	GO:0051960	regulation of nervous system development	95	2.005609e-1	1.000000e+0	1.000000e+0	4.517566e+0	2.213581e-1	1	2.213581e-2	1.000000e-1	69	8.895754e-2	1.000000e+0	1.000000e+0	1.076957e+1	9.285421e-2	1	99	6.250000e-2	1.010101e-2	DMR_1	slit2
GO Biological Process	GO:0009628	response to abiotic stimulus	96	2.026969e-1	1.000000e+0	1.000000e+0	4.464804e+0	2.239740e-1	1	2.239740e-2	1.000000e-1	92	1.537607e-1	1.000000e+0	1.000000e+0	6.023658e+0	1.660121e-1	1	177	6.250000e-2	5.649718e-3	DMR_35	xrcc5
GO Biological Process	GO:0003007	heart morphogenesis	97	2.049273e-1	1.000000e+0	1.000000e+0	4.410877e+0	2.267123e-1	1	2.267123e-2	1.000000e-1	83	1.301892e-1	1.000000e+0	1.000000e+0	7.203970e+0	1.388124e-1	1	148	6.250000e-2	6.756757e-3	DMR_1	slit2
GO Biological Process	GO:0051276	chromosome organization	98	2.240231e-1	1.000000e+0	1.000000e+0	3.992924e+0	2.504430e-1	1	2.504430e-2	1.000000e-1	116	2.407408e-1	1.000000e+0	1.000000e+0	3.663875e+0	2.729351e-1	1	291	6.250000e-2	3.436426e-3	DMR_35	xrcc5
GO Biological Process	GO:0006935	chemotaxis	99	2.267737e-1	1.000000e+0	1.000000e+0	3.938488e+0	2.539045e-1	1	2.539045e-2	1.000000e-1	78	1.160868e-1	1.000000e+0	1.000000e+0	8.138836e+0	1.228677e-1	1	131	6.250000e-2	7.633588e-3	DMR_1	slit2
GO Biological Process	GO:0042330	taxis	100	2.299377e-1	1.000000e+0	1.000000e+0	3.877473e+0	2.578999e-1	1	2.578999e-2	1.000000e-1	79	1.185909e-1	1.000000e+0	1.000000e+0	7.956623e+0	1.256815e-1	1	134	6.250000e-2	7.462687e-3	DMR_1	slit2
GO Biological Process	GO:0022603	regulation of anatomical structure morphogenesis	101	2.315784e-1	1.000000e+0	1.000000e+0	3.846485e+0	2.599776e-1	1	2.599776e-2	1.000000e-1	80	1.252362e-1	1.000000e+0	1.000000e+0	7.508363e+0	1.331848e-1	1	142	6.250000e-2	7.042254e-3	DMR_1	slit2
GO Biological Process	GO:0033554	cellular response to stress	102	2.350943e-1	1.000000e+0	1.000000e+0	3.781529e+0	2.644433e-1	1	2.644433e-2	1.000000e-1	105	2.036781e-1	1.000000e+0	1.000000e+0	4.424015e+0	2.260390e-1	1	241	6.250000e-2	4.149378e-3	DMR_35	xrcc5
GO Biological Process	GO:0045595	regulation of cell differentiation	103	2.451370e-1	1.000000e+0	1.000000e+0	3.606181e+0	2.773016e-1	1	2.773016e-2	1.000000e-1	85	1.383860e-1	1.000000e+0	1.000000e+0	6.748022e+0	1.481916e-1	1	158	6.250000e-2	6.329114e-3	DMR_1	slit2
GO Biological Process	GO:0042592	homeostatic process	104	2.505784e-1	1.000000e+0	1.000000e+0	3.517003e+0	2.843330e-1	1	2.843330e-2	1.000000e-1	110	2.104721e-1	1.000000e+0	1.000000e+0	4.264750e+0	2.344803e-1	1	250	6.250000e-2	4.000000e-3	DMR_35	xrcc5
GO Biological Process	GO:0007409	axonogenesis	105	2.553236e-1	1.000000e+0	1.000000e+0	3.442313e+0	2.905024e-1	1	2.905024e-2	1.000000e-1	86	1.416444e-1	1.000000e+0	1.000000e+0	6.581404e+0	1.519433e-1	1	162	6.250000e-2	6.172840e-3	DMR_1	slit2
GO Biological Process	GO:0051128	regulation of cellular component organization	106	2.647759e-1	1.000000e+0	1.000000e+0	3.301444e+0	3.028977e-1	1	3.028977e-2	1.000000e-1	99	1.735990e-1	1.000000e+0	1.000000e+0	5.278156e+0	1.894601e-1	1	202	6.250000e-2	4.950495e-3	DMR_1	slit2
GO Biological Process	GO:0048812	neuron projection morphogenesis	107	2.656996e-1	1.000000e+0	1.000000e+0	3.288210e+0	3.041168e-1	1	3.041168e-2	1.000000e-1	87	1.432692e-1	1.000000e+0	1.000000e+0	6.501143e+0	1.538191e-1	1	164	6.250000e-2	6.097561e-3	DMR_1	slit2
GO Biological Process	GO:0048667	cell morphogenesis involved in neuron differentiation	108	2.703573e-1	1.000000e+0	1.000000e+0	3.222849e+0	3.102845e-1	1	3.102845e-2	1.000000e-1	90	1.481265e-1	1.000000e+0	1.000000e+0	6.271691e+0	1.594466e-1	1	170	6.250000e-2	5.882353e-3	DMR_1	slit2
GO Biological Process	GO:0061564	axon development	109	2.729187e-1	1.000000e+0	1.000000e+0	3.187846e+0	3.136914e-1	1	3.136914e-2	1.000000e-1	91	1.497399e-1	1.000000e+0	1.000000e+0	6.198765e+0	1.613225e-1	1	172	6.250000e-2	5.813953e-3	DMR_1	slit2
GO Biological Process	GO:0031175	neuron projection development	110	2.880770e-1	1.000000e+0	1.000000e+0	2.993316e+0	3.340776e-1	1	3.340776e-2	1.000000e-1	93	1.553641e-1	1.000000e+0	1.000000e+0	5.956355e+0	1.678879e-1	1	179	6.250000e-2	5.586592e-3	DMR_1	slit2
GO Biological Process	GO:0006259	DNA metabolic process	111	2.889473e-1	1.000000e+0	1.000000e+0	2.982760e+0	3.352600e-1	1	3.352600e-2	1.000000e-1	130	3.360981e-1	1.000000e+0	1.000000e+0	2.473753e+0	4.042441e-1	1	431	6.250000e-2	2.320186e-3	DMR_35	xrcc5
GO Biological Process	GO:0009605	response to external stimulus	112	3.079597e-1	1.000000e+0	1.000000e+0	2.766878e+0	3.614181e-1	1	3.614181e-2	1.000000e-1	102	1.906951e-1	1.000000e+0	1.000000e+0	4.759766e+0	2.100944e-1	1	224	6.250000e-2	4.464286e-3	DMR_1	slit2
GO Biological Process	GO:0000904	cell morphogenesis involved in differentiation	113	3.127493e-1	1.000000e+0	1.000000e+0	2.716580e+0	3.681099e-1	1	3.681099e-2	1.000000e-1	99	1.735990e-1	1.000000e+0	1.000000e+0	5.278156e+0	1.894601e-1	1	202	6.250000e-2	4.950495e-3	DMR_1	slit2
GO Biological Process	GO:0048858	cell projection morphogenesis	114	3.177029e-1	1.000000e+0	1.000000e+0	2.666134e+0	3.750750e-1	1	3.750750e-2	1.000000e-1	106	2.044357e-1	1.000000e+0	1.000000e+0	4.405733e+0	2.269770e-1	1	242	6.250000e-2	4.132231e-3	DMR_1	slit2
GO Biological Process	GO:0032990	cell part morphogenesis	115	3.207233e-1	1.000000e+0	1.000000e+0	2.636128e+0	3.793443e-1	1	3.793443e-2	1.000000e-1	108	2.074593e-1	1.000000e+0	1.000000e+0	4.334096e+0	2.307286e-1	1	246	6.250000e-2	4.065041e-3	DMR_1	slit2
GO Biological Process	GO:0016477	cell migration	116	3.218728e-1	1.000000e+0	1.000000e+0	2.624854e+0	3.809736e-1	1	3.809736e-2	1.000000e-1	101	1.845171e-1	1.000000e+0	1.000000e+0	4.936053e+0	2.025910e-1	1	216	6.250000e-2	4.629630e-3	DMR_1	slit2
GO Biological Process	GO:0048870	cell motility	117	3.298560e-1	1.000000e+0	1.000000e+0	2.548693e+0	3.923580e-1	1	3.923580e-2	1.000000e-1	104	1.968293e-1	1.000000e+0	1.000000e+0	4.595636e+0	2.175977e-1	1	232	6.250000e-2	4.310345e-3	DMR_1	slit2
GO Biological Process	GO:0007166	cell surface receptor signaling pathway	118	3.434485e-1	1.000000e+0	1.000000e+0	1.660525e+0	1.204438e+0	2	1.204438e-1	2.000000e-1	161	6.844569e-1	1.000000e+0	1.000000e+0	8.989777e-1	1.112375e+0	1	1186	6.250000e-2	8.431703e-4	DMR_10,DMR_34	mtnr1ba
GO Biological Process	GO:2000026	regulation of multicellular organismal development	119	3.464168e-1	1.000000e+0	1.000000e+0	2.401716e+0	4.163689e-1	1	4.163689e-2	1.000000e-1	103	1.960649e-1	1.000000e+0	1.000000e+0	4.615530e+0	2.166598e-1	1	231	6.250000e-2	4.329004e-3	DMR_1	slit2
GO Biological Process	GO:0007507	heart development	120	3.465625e-1	1.000000e+0	1.000000e+0	2.400485e+0	4.165825e-1	1	4.165825e-2	1.000000e-1	114	2.371086e-1	1.000000e+0	1.000000e+0	3.727928e+0	2.682455e-1	1	286	6.250000e-2	3.496503e-3	DMR_1	slit2
GO Biological Process	GO:0002009	morphogenesis of an epithelium	121	3.468597e-1	1.000000e+0	1.000000e+0	2.397975e+0	4.170186e-1	1	4.170186e-2	1.000000e-1	112	2.275886e-1	1.000000e+0	1.000000e+0	3.905449e+0	2.560525e-1	1	273	6.250000e-2	3.663004e-3	DMR_1	slit2
GO Biological Process	GO:0030030	cell projection organization	122	3.610676e-1	1.000000e+0	1.000000e+0	2.282732e+0	4.380716e-1	1	4.380716e-2	1.000000e-1	115	2.378363e-1	1.000000e+0	1.000000e+0	3.714939e+0	2.691834e-1	1	287	6.250000e-2	3.484321e-3	DMR_1	slit2
GO Biological Process	GO:0048666	neuron development	123	3.767907e-1	1.000000e+0	1.000000e+0	2.165127e+0	4.618666e-1	1	4.618666e-2	1.000000e-1	110	2.104721e-1	1.000000e+0	1.000000e+0	4.264750e+0	2.344803e-1	1	250	6.250000e-2	4.000000e-3	DMR_1	slit2
GO Biological Process	GO:0000902	cell morphogenesis	124	3.779225e-1	1.000000e+0	1.000000e+0	2.157031e+0	4.636002e-1	1	4.636002e-2	1.000000e-1	117	2.436348e-1	1.000000e+0	1.000000e+0	3.614195e+0	2.766868e-1	1	295	6.250000e-2	3.389831e-3	DMR_1	slit2
GO Biological Process	GO:0051179	localization	125	3.786911e-1	1.000000e+0	1.000000e+0	1.372665e+0	2.185529e+0	3	2.185529e-1	3.000000e-1	152	5.826129e-1	1.000000e+0	1.000000e+0	1.052505e+0	1.900229e+0	2	2026	1.250000e-1	9.871668e-4	DMR_1,DMR_10,DMR_34	kcnj13,slit2
GO Biological Process	GO:0044765	single-organism transport	126	3.800962e-1	1.000000e+0	1.000000e+0	1.539303e+0	1.299289e+0	2	1.299289e-1	2.000000e-1	163	6.885684e-1	1.000000e+0	1.000000e+0	8.892306e-1	1.124568e+0	1	1199	6.250000e-2	8.340284e-4	DMR_10,DMR_34	kcnj13
GO Biological Process	GO:0050793	regulation of developmental process	127	3.879459e-1	1.000000e+0	1.000000e+0	2.087340e+0	4.790786e-1	1	4.790786e-2	1.000000e-1	113	2.319962e-1	1.000000e+0	1.000000e+0	3.821461e+0	2.616801e-1	1	279	6.250000e-2	3.584229e-3	DMR_1	slit2
GO Biological Process	GO:0048729	tissue morphogenesis	128	3.969624e-1	1.000000e+0	1.000000e+0	2.027582e+0	4.931982e-1	1	4.931982e-2	1.000000e-1	119	2.636054e-1	1.000000e+0	1.000000e+0	3.300890e+0	3.029486e-1	1	323	6.250000e-2	3.095975e-3	DMR_1	slit2
GO Biological Process	GO:0050896	response to stimulus	129	4.002222e-1	1.000000e+0	1.000000e+0	1.255974e+0	3.184779e+0	4	3.184779e-1	4.000000e-1	149	5.526815e-1	1.000000e+0	1.000000e+0	1.066188e+0	2.813764e+0	3	3000	1.875000e-1	1.000000e-3	DMR_1,DMR_10,DMR_34,DMR_35	mtnr1ba,slit2,xrcc5
GO Biological Process	GO:0032989	cellular component morphogenesis	130	4.129787e-1	1.000000e+0	1.000000e+0	1.927694e+0	5.187546e-1	1	5.187546e-2	1.000000e-1	121	2.740996e-1	1.000000e+0	1.000000e+0	3.154401e+0	3.170174e-1	1	338	6.250000e-2	2.958580e-3	DMR_1	slit2
GO Biological Process	GO:0007165	signal transduction	131	4.281519e-1	1.000000e+0	1.000000e+0	1.278074e+0	2.347282e+0	3	2.347282e-1	3.000000e-1	155	6.123535e-1	1.000000e+0	1.000000e+0	9.997070e-1	2.000586e+0	2	2133	1.250000e-1	9.376465e-4	DMR_10,DMR_34,DMR_35	mtnr1ba,xrcc5
GO Biological Process	GO:0016043	cellular component organization	132	4.342091e-1	1.000000e+0	1.000000e+0	1.386940e+0	1.442024e+0	2	1.442024e-1	2.000000e-1	129	3.286021e-1	1.000000e+0	1.000000e+0	1.710004e+0	1.169588e+0	2	1247	1.250000e-1	1.603849e-3	DMR_1,DMR_35	slit2,xrcc5
GO Biological Process	GO:0051239	regulation of multicellular organismal process	133	4.362065e-1	1.000000e+0	1.000000e+0	1.795473e+0	5.569562e-1	1	5.569562e-2	1.000000e-1	122	2.810176e-1	1.000000e+0	1.000000e+0	3.063757e+0	3.263966e-1	1	348	6.250000e-2	2.873563e-3	DMR_1	slit2
GO Biological Process	GO:0040011	locomotion	134	4.382366e-1	1.000000e+0	1.000000e+0	1.784561e+0	5.603619e-1	1	5.603619e-2	1.000000e-1	120	2.643095e-1	1.000000e+0	1.000000e+0	3.290702e+0	3.038865e-1	1	324	6.250000e-2	3.086420e-3	DMR_1	slit2
GO Biological Process	GO:0006796	phosphate-containing compound metabolic process	135	4.438563e-1	1.000000e+0	1.000000e+0	1.362452e+0	1.467942e+0	2	1.467942e-1	2.000000e-1	139	3.950035e-1	1.000000e+0	1.000000e+0	1.484941e+0	1.346855e+0	2	1436	1.250000e-1	1.392758e-3	DMR_17,DMR_29	fer,mtmr1b
GO Biological Process	GO:0006793	phosphorus metabolic process	136	4.472705e-1	1.000000e+0	1.000000e+0	1.353954e+0	1.477155e+0	2	1.477155e-1	2.000000e-1	140	4.001846e-1	1.000000e+0	1.000000e+0	1.469590e+0	1.360924e+0	2	1451	1.250000e-1	1.378360e-3	DMR_17,DMR_29	fer,mtmr1b
GO Biological Process	GO:0060429	epithelium development	137	4.510715e-1	1.000000e+0	1.000000e+0	1.717758e+0	5.821542e-1	1	5.821542e-2	1.000000e-1	125	3.027422e-1	1.000000e+0	1.000000e+0	2.805757e+0	3.564101e-1	1	380	6.250000e-2	2.631579e-3	DMR_1	slit2
GO Biological Process	GO:0044700	single organism signaling	138	4.559260e-1	1.000000e+0	1.000000e+0	1.230164e+0	2.438699e+0	3	2.438699e-1	3.000000e-1	157	6.307609e-1	1.000000e+0	1.000000e+0	9.683810e-1	2.065303e+0	2	2202	1.250000e-1	9.082652e-4	DMR_10,DMR_34,DMR_35	mtnr1ba,xrcc5
GO Biological Process	GO:0071840	cellular component organization or biogenesis	139	4.607141e-1	1.000000e+0	1.000000e+0	1.321305e+0	1.513656e+0	2	1.513656e-1	2.000000e-1	134	3.562210e-1	1.000000e+0	1.000000e+0	1.609340e+0	1.242746e+0	2	1325	1.250000e-1	1.509434e-3	DMR_1,DMR_35	slit2,xrcc5
GO Biological Process	GO:0006950	response to stress	140	4.667352e-1	1.000000e+0	1.000000e+0	1.641013e+0	6.093795e-1	1	6.093795e-2	1.000000e-1	141	4.064784e-1	1.000000e+0	1.000000e+0	1.949154e+0	5.130430e-1	1	547	6.250000e-2	1.828154e-3	DMR_35	xrcc5
GO Biological Process	GO:0006928	cellular component movement	141	4.682154e-1	1.000000e+0	1.000000e+0	1.634016e+0	6.119892e-1	1	6.119892e-2	1.000000e-1	125	3.027422e-1	1.000000e+0	1.000000e+0	2.805757e+0	3.564101e-1	1	380	6.250000e-2	2.631579e-3	DMR_1	slit2
GO Biological Process	GO:0007154	cell communication	142	4.825609e-1	1.000000e+0	1.000000e+0	1.187085e+0	2.527199e+0	3	2.527199e-1	3.000000e-1	159	6.571033e-1	1.000000e+0	1.000000e+0	9.251085e-1	2.161909e+0	2	2305	1.250000e-1	8.676790e-4	DMR_10,DMR_34,DMR_35	mtnr1ba,xrcc5
GO Biological Process	GO:0030182	neuron differentiation	143	4.840027e-1	1.000000e+0	1.000000e+0	1.561916e+0	6.402393e-1	1	6.402393e-2	1.000000e-1	123	2.823938e-1	1.000000e+0	1.000000e+0	3.046250e+0	3.282725e-1	1	350	6.250000e-2	2.857143e-3	DMR_1	slit2
GO Biological Process	GO:0035556	intracellular signal transduction	144	4.946984e-1	1.000000e+0	1.000000e+0	1.515556e+0	6.598239e-1	1	6.598239e-2	1.000000e-1	142	4.144827e-1	1.000000e+0	1.000000e+0	1.900512e+0	5.261739e-1	1	561	6.250000e-2	1.782531e-3	DMR_35	xrcc5
GO Biological Process	GO:0051716	cellular response to stimulus	145	5.060455e-1	1.000000e+0	1.000000e+0	1.151112e+0	2.606177e+0	3	2.606177e-1	3.000000e-1	162	6.867777e-1	1.000000e+0	1.000000e+0	8.782434e-1	2.277273e+0	2	2428	1.250000e-1	8.237232e-4	DMR_10,DMR_34,DMR_35	mtnr1ba,xrcc5
GO Biological Process	GO:0042221	response to chemical stimulus	146	5.077891e-1	1.000000e+0	1.000000e+0	1.461330e+0	6.843079e-1	1	6.843079e-2	1.000000e-1	135	3.770465e-1	1.000000e+0	1.000000e+0	2.145246e+0	4.661469e-1	1	497	6.250000e-2	2.012072e-3	DMR_1	slit2
GO Biological Process	GO:0009887	organ morphogenesis	147	5.145502e-1	1.000000e+0	1.000000e+0	1.434342e+0	6.971840e-1	1	6.971840e-2	1.000000e-1	132	3.392865e-1	1.000000e+0	1.000000e+0	2.445384e+0	4.089337e-1	1	436	6.250000e-2	2.293578e-3	DMR_1	slit2
GO Biological Process	GO:0072358	cardiovascular system development	148	5.405061e-1	1.000000e+0	1.000000e+0	1.336607e+0	7.481629e-1	1	7.481629e-2	1.000000e-1	138	3.848277e-1	1.000000e+0	1.000000e+0	2.090564e+0	4.783399e-1	1	510	6.250000e-2	1.960784e-3	DMR_1	slit2
GO Biological Process	GO:0048699	generation of neurons	149	5.449461e-1	1.000000e+0	1.000000e+0	1.320756e+0	7.571419e-1	1	7.571419e-2	1.000000e-1	128	3.257981e-1	1.000000e+0	1.000000e+0	2.569127e+0	3.892374e-1	1	415	6.250000e-2	2.409639e-3	DMR_1	slit2
GO Biological Process	GO:0006996	organelle organization	150	5.493198e-1	1.000000e+0	1.000000e+0	1.305374e+0	7.660642e-1	1	7.660642e-2	1.000000e-1	147	5.145319e-1	1.000000e+0	1.000000e+0	1.415920e+0	7.062548e-1	1	753	6.250000e-2	1.328021e-3	DMR_35	xrcc5
GO Biological Process	GO:0006468	protein phosphorylation	151	5.534284e-1	1.000000e+0	1.000000e+0	1.291127e+0	7.745170e-1	1	7.745170e-2	1.000000e-1	144	5.019915e-1	1.000000e+0	1.000000e+0	1.466558e+0	6.818688e-1	1	727	6.250000e-2	1.375516e-3	DMR_29	fer
GO Biological Process	GO:0006810	transport	152	5.595778e-1	1.000000e+0	1.000000e+0	1.113461e+0	1.796201e+0	2	1.796201e-1	2.000000e-1	171	8.235449e-1	1.000000e+0	1.000000e+0	6.085545e-1	1.643238e+0	1	1752	6.250000e-2	5.707763e-4	DMR_10,DMR_34	kcnj13
GO Biological Process	GO:0022008	neurogenesis	153	5.604319e-1	1.000000e+0	1.000000e+0	1.267285e+0	7.890884e-1	1	7.890884e-2	1.000000e-1	133	3.424605e-1	1.000000e+0	1.000000e+0	2.417659e+0	4.136233e-1	1	441	6.250000e-2	2.267574e-3	DMR_1	slit2
GO Biological Process	GO:0048646	anatomical structure formation involved in morphogenesis	154	5.643519e-1	1.000000e+0	1.000000e+0	1.254177e+0	7.973357e-1	1	7.973357e-2	1.000000e-1	137	3.806492e-1	1.000000e+0	1.000000e+0	2.119657e+0	4.717744e-1	1	503	6.250000e-2	1.988072e-3	DMR_1	slit2
GO Biological Process	GO:0048468	cell development	155	5.689952e-1	1.000000e+0	1.000000e+0	1.238863e+0	8.071916e-1	1	8.071916e-2	1.000000e-1	136	3.776483e-1	1.000000e+0	1.000000e+0	2.140939e+0	4.670848e-1	1	498	6.250000e-2	2.008032e-3	DMR_1	slit2
GO Biological Process	GO:0051234	establishment of localization	156	5.695793e-1	1.000000e+0	1.000000e+0	1.094961e+0	1.826549e+0	2	1.826549e-1	2.000000e-1	172	8.279220e-1	1.000000e+0	1.000000e+0	6.003308e-1	1.665748e+0	1	1776	6.250000e-2	5.630631e-4	DMR_10,DMR_34	kcnj13
GO Biological Process	GO:0016310	phosphorylation	157	6.327589e-1	1.000000e+0	1.000000e+0	1.049101e+0	9.531971e-1	1	9.531971e-2	1.000000e-1	151	5.821187e-1	1.000000e+0	1.000000e+0	1.178108e+0	8.488188e-1	1	905	6.250000e-2	1.104972e-3	DMR_29	fer
GO Biological Process	GO:0009888	tissue development	158	6.817675e-1	1.000000e+0	1.000000e+0	9.243369e-1	1.081857e+0	1	1.081857e-1	1.000000e-1	146	5.029668e-1	1.000000e+0	1.000000e+0	1.462534e+0	6.837447e-1	1	729	6.250000e-2	1.371742e-3	DMR_1	slit2
GO Biological Process	GO:0050794	regulation of cellular process	159	7.059067e-1	1.000000e+0	1.000000e+0	9.151114e-1	4.371053e+0	4	4.371053e-1	4.000000e-1	150	5.778720e-1	1.000000e+0	1.000000e+0	1.019300e+0	3.924263e+0	4	4184	2.500000e-1	9.560229e-4	DMR_1,DMR_10,DMR_34,DMR_35	kcnj13,mtnr1ba,slit2,xrcc5
GO Biological Process	GO:0050789	regulation of biological process	160	7.326223e-1	1.000000e+0	1.000000e+0	8.901380e-1	4.493685e+0	4	4.493685e-1	4.000000e-1	154	6.104339e-1	1.000000e+0	1.000000e+0	9.831143e-1	4.068703e+0	4	4338	2.500000e-1	9.220839e-4	DMR_1,DMR_10,DMR_34,DMR_35	kcnj13,mtnr1ba,slit2,xrcc5
GO Biological Process	GO:0007399	nervous system development	161	7.333278e-1	1.000000e+0	1.000000e+0	8.076823e-1	1.238111e+0	1	1.238111e-1	1.000000e-1	145	5.024794e-1	1.000000e+0	1.000000e+0	1.464543e+0	6.828067e-1	1	728	6.250000e-2	1.373626e-3	DMR_1	slit2
GO Biological Process	GO:0065007	biological regulation	162	7.617033e-1	1.000000e+0	1.000000e+0	8.630271e-1	4.634849e+0	4	4.634849e-1	4.000000e-1	158	6.482971e-1	1.000000e+0	1.000000e+0	9.424862e-1	4.244094e+0	4	4525	2.500000e-1	8.839779e-4	DMR_1,DMR_10,DMR_34,DMR_35	kcnj13,mtnr1ba,slit2,xrcc5
GO Biological Process	GO:0030154	cell differentiation	163	7.774919e-1	1.000000e+0	1.000000e+0	7.166801e-1	1.395323e+0	1	1.395323e-1	1.000000e-1	153	5.858300e-1	1.000000e+0	1.000000e+0	1.166507e+0	8.572601e-1	1	914	6.250000e-2	1.094092e-3	DMR_1	slit2
GO Biological Process	GO:0090304	nucleic acid metabolic process	164	7.904379e-1	1.000000e+0	1.000000e+0	6.912055e-1	1.446748e+0	1	1.446748e-1	1.000000e-1	166	7.514782e-1	1.000000e+0	1.000000e+0	7.503079e-1	1.332786e+0	1	1421	6.250000e-2	7.037298e-4	DMR_35	xrcc5
GO Biological Process	GO:0048869	cellular developmental process	165	7.959571e-1	1.000000e+0	1.000000e+0	6.804824e-1	1.469546e+0	1	1.469546e-1	1.000000e-1	156	6.178686e-1	1.000000e+0	1.000000e+0	1.071545e+0	9.332317e-1	1	995	6.250000e-2	1.005025e-3	DMR_1	slit2
GO Biological Process	GO:0006464	cellular protein modification process	166	8.014500e-1	1.000000e+0	1.000000e+0	6.698851e-1	1.492793e+0	1	1.492793e-1	1.000000e-1	165	7.460817e-1	1.000000e+0	1.000000e+0	7.615625e-1	1.313090e+0	1	1400	6.250000e-2	7.142857e-4	DMR_29	fer
GO Biological Process	GO:0044237	cellular metabolic process	167	8.059608e-1	1.000000e+0	1.000000e+0	7.807516e-1	3.842451e+0	3	3.842451e-1	3.000000e-1	169	7.965429e-1	1.000000e+0	1.000000e+0	7.577736e-1	3.958966e+0	3	4221	1.875000e-1	7.107321e-4	DMR_17,DMR_29,DMR_35	fer,mtmr1b,xrcc5
GO Biological Process	GO:0043412	macromolecule modification	168	8.138013e-1	1.000000e+0	1.000000e+0	6.463050e-1	1.547257e+0	1	1.547257e-1	1.000000e-1	167	7.612162e-1	1.000000e+0	1.000000e+0	7.302654e-1	1.369365e+0	1	1460	6.250000e-2	6.849315e-4	DMR_29	fer
