# GREAT version 3.0.0	Species assembly: danRer7	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0097367	carbohydrate derivative binding	53	9.849971e-2	1.000000e+0	1.000000e+0	1.332703e+0	1.500709e+1	20	2.113675e-1	2.816901e-1	29	3.582074e-2	1.000000e+0	1.000000e+0	1.584084e+0	1.073175e+1	17	2057	1.910112e-1	8.264463e-3	DMR_10,DMR_13,DMR_15,DMR_17,DMR_18,DMR_27,DMR_31,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_74,DMR_75,DMR_76,DMR_77,DMR_79,DMR_80	dync1li1,gpc3,gpc4,hipk2,kif21a,p2rx8,papd4,pc,rab35,rhoad,sept9b,si:ch211-207e19.2,si:dkey-42l16.1,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0035639	purine ribonucleoside triphosphate binding	54	1.016468e-1	1.000000e+0	1.000000e+0	1.341453e+0	1.416374e+1	19	1.994894e-1	2.676056e-1	45	8.271733e-2	1.000000e+0	1.000000e+0	1.465399e+0	1.023612e+1	15	1962	1.685393e-1	7.645260e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_27,DMR_31,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_74,DMR_75,DMR_76,DMR_77,DMR_79,DMR_80	dync1li1,hipk2,kif21a,p2rx8,papd4,pc,rab35,rhoad,sept9b,si:ch211-207e19.2,si:dkey-42l16.1,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0003997	acyl-CoA oxidase activity	55	1.018219e-1	1.000000e+0	1.000000e+0	9.319170e+0	1.073057e-1	1	1.511348e-3	1.408451e-2	17	1.557096e-2	1.000000e+0	1.000000e+0	6.389139e+1	1.565156e-2	1	3	1.123596e-2	3.333333e-1	DMR_73	acox1
GO Molecular Function	GO:0032550	purine ribonucleoside binding	56	1.047076e-1	1.000000e+0	1.000000e+0	1.336238e+0	1.421902e+1	19	2.002679e-1	2.676056e-1	46	8.328070e-2	1.000000e+0	1.000000e+0	1.463906e+0	1.024656e+1	15	1964	1.685393e-1	7.637475e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_27,DMR_31,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_74,DMR_75,DMR_76,DMR_77,DMR_79,DMR_80	dync1li1,hipk2,kif21a,p2rx8,papd4,pc,rab35,rhoad,sept9b,si:ch211-207e19.2,si:dkey-42l16.1,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0032549	ribonucleoside binding	57	1.064779e-1	1.000000e+0	1.000000e+0	1.333286e+0	1.425050e+1	19	2.007113e-1	2.676056e-1	47	8.441504e-2	1.000000e+0	1.000000e+0	1.460931e+0	1.026742e+1	15	1968	1.685393e-1	7.621951e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_27,DMR_31,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_74,DMR_75,DMR_76,DMR_77,DMR_79,DMR_80	dync1li1,hipk2,kif21a,p2rx8,papd4,pc,rab35,rhoad,sept9b,si:ch211-207e19.2,si:dkey-42l16.1,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0001882	nucleoside binding	58	1.068849e-1	1.000000e+0	1.000000e+0	1.332614e+0	1.425769e+1	19	2.008126e-1	2.676056e-1	48	8.498601e-2	1.000000e+0	1.000000e+0	1.459448e+0	1.027786e+1	15	1970	1.685393e-1	7.614213e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_27,DMR_31,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_74,DMR_75,DMR_76,DMR_77,DMR_79,DMR_80	dync1li1,hipk2,kif21a,p2rx8,papd4,pc,rab35,rhoad,sept9b,si:ch211-207e19.2,si:dkey-42l16.1,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0015294	solute:cation symporter activity	59	1.082097e-1	1.000000e+0	1.000000e+0	3.574283e+0	5.595529e-1	2	7.881026e-3	2.816901e-2	110	3.250853e-1	1.000000e+0	1.000000e+0	2.555655e+0	3.912891e-1	1	75	1.123596e-2	1.333333e-2	DMR_36,DMR_37	slc6a1l
GO Molecular Function	GO:0032555	purine ribonucleotide binding	60	1.118064e-1	1.000000e+0	1.000000e+0	1.324663e+0	1.434327e+1	19	2.020178e-1	2.676056e-1	52	8.729526e-2	1.000000e+0	1.000000e+0	1.453545e+0	1.031960e+1	15	1978	1.685393e-1	7.583418e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_27,DMR_31,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_74,DMR_75,DMR_76,DMR_77,DMR_79,DMR_80	dync1li1,hipk2,kif21a,p2rx8,papd4,pc,rab35,rhoad,sept9b,si:ch211-207e19.2,si:dkey-42l16.1,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0008417	fucosyltransferase activity	61	1.126306e-1	1.000000e+0	1.000000e+0	8.375667e+0	1.193935e-1	1	1.681598e-3	1.408451e-2	49	8.512350e-2	1.000000e+0	1.000000e+0	1.127495e+1	8.869219e-2	1	17	1.123596e-2	5.882353e-2	DMR_79	zgc:112433
GO Molecular Function	GO:0008509	anion transmembrane transporter activity	62	1.158401e-1	1.000000e+0	1.000000e+0	2.531160e+0	1.185228e+0	3	1.669335e-2	4.225352e-2	81	1.639463e-1	1.000000e+0	1.000000e+0	2.757902e+0	7.251890e-1	2	139	2.247191e-2	1.438849e-2	DMR_36,DMR_37,DMR_80	slc16a1,slc6a1l
GO Molecular Function	GO:0032553	ribonucleotide binding	63	1.183728e-1	1.000000e+0	1.000000e+0	1.314539e+0	1.445373e+1	19	2.035737e-1	2.676056e-1	54	9.143447e-2	1.000000e+0	1.000000e+0	1.443329e+0	1.039264e+1	15	1992	1.685393e-1	7.530120e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_27,DMR_31,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_74,DMR_75,DMR_76,DMR_77,DMR_79,DMR_80	dync1li1,hipk2,kif21a,p2rx8,papd4,pc,rab35,rhoad,sept9b,si:ch211-207e19.2,si:dkey-42l16.1,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0017076	purine nucleotide binding	64	1.225381e-1	1.000000e+0	1.000000e+0	1.308379e+0	1.452179e+1	19	2.045323e-1	2.676056e-1	55	9.446770e-2	1.000000e+0	1.000000e+0	1.436120e+0	1.044481e+1	15	2002	1.685393e-1	7.492507e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_27,DMR_31,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_74,DMR_75,DMR_76,DMR_77,DMR_79,DMR_80	dync1li1,hipk2,kif21a,p2rx8,papd4,pc,rab35,rhoad,sept9b,si:ch211-207e19.2,si:dkey-42l16.1,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0015293	symporter activity	65	1.269537e-1	1.000000e+0	1.000000e+0	3.241738e+0	6.169530e-1	2	8.689479e-3	2.816901e-2	121	3.629965e-1	1.000000e+0	1.000000e+0	2.228769e+0	4.486781e-1	1	86	1.123596e-2	1.162791e-2	DMR_36,DMR_37	slc6a1l
GO Molecular Function	GO:0004181	metallocarboxypeptidase activity	66	1.324860e-1	1.000000e+0	1.000000e+0	7.043173e+0	1.419815e-1	1	1.999739e-3	1.408451e-2	60	1.087672e-1	1.000000e+0	1.000000e+0	8.712462e+0	1.147781e-1	1	22	1.123596e-2	4.545455e-2	DMR_6	cpn1
GO Molecular Function	GO:0016779	nucleotidyltransferase activity	67	1.360659e-1	1.000000e+0	1.000000e+0	3.105198e+0	6.440814e-1	2	9.071568e-3	2.816901e-2	122	3.696596e-1	1.000000e+0	1.000000e+0	2.178115e+0	4.591125e-1	1	88	1.123596e-2	1.136364e-2	DMR_41,DMR_42	papd4
GO Molecular Function	GO:0005344	oxygen transporter activity	68	1.446924e-1	1.000000e+0	1.000000e+0	6.405238e+0	1.561222e-1	1	2.198905e-3	1.408451e-2	49	8.512350e-2	1.000000e+0	1.000000e+0	1.127495e+1	8.869219e-2	1	17	1.123596e-2	5.882353e-2	DMR_74	cygb2
GO Molecular Function	GO:0005524	ATP binding	69	1.469544e-1	1.000000e+0	1.000000e+0	1.331600e+0	1.126465e+1	15	1.586570e-1	2.112676e-1	78	1.589610e-1	1.000000e+0	1.000000e+0	1.401872e+0	7.846650e+0	11	1504	1.235955e-1	7.313830e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_31,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_74,DMR_76,DMR_77	dync1li1,hipk2,kif21a,p2rx8,papd4,pc,si:ch211-207e19.2,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0016634	oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor	70	1.490059e-1	1.000000e+0	1.000000e+0	6.204749e+0	1.611669e-1	1	2.269956e-3	1.408451e-2	31	4.099152e-2	1.000000e+0	1.000000e+0	2.395927e+1	4.173750e-2	1	8	1.123596e-2	1.250000e-1	DMR_73	acox1
GO Molecular Function	GO:0019825	oxygen binding	71	1.504369e-1	1.000000e+0	1.000000e+0	6.140770e+0	1.628460e-1	1	2.293606e-3	1.408451e-2	53	8.990134e-2	1.000000e+0	1.000000e+0	1.064856e+1	9.390937e-2	1	18	1.123596e-2	5.555556e-2	DMR_74	cygb2
GO Molecular Function	GO:0032559	adenyl ribonucleotide binding	72	1.516860e-1	1.000000e+0	1.000000e+0	1.324515e+0	1.132490e+1	15	1.595057e-1	2.112676e-1	79	1.609664e-1	1.000000e+0	1.000000e+0	1.398154e+0	7.867519e+0	11	1508	1.235955e-1	7.294430e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_31,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_74,DMR_76,DMR_77	dync1li1,hipk2,kif21a,p2rx8,papd4,pc,si:ch211-207e19.2,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0008173	RNA methyltransferase activity	73	1.523152e-1	1.000000e+0	1.000000e+0	6.058615e+0	1.650542e-1	1	2.324707e-3	1.408451e-2	65	1.272464e-1	1.000000e+0	1.000000e+0	7.372083e+0	1.356469e-1	1	26	1.123596e-2	3.846154e-2	DMR_72	mrm1
GO Molecular Function	GO:0030695	GTPase regulator activity	74	1.554754e-1	1.000000e+0	1.000000e+0	1.757933e+0	2.844250e+0	5	4.005986e-2	7.042254e-2	38	6.004245e-2	1.000000e+0	1.000000e+0	2.718782e+0	1.471247e+0	4	282	4.494382e-2	1.418440e-2	DMR_19,DMR_22,DMR_36,DMR_37,DMR_4	iqsec3a,si:dkeyp-116h7.3,tbc1d5,tsc2
GO Molecular Function	GO:0060589	nucleoside-triphosphatase regulator activity	75	1.607639e-1	1.000000e+0	1.000000e+0	1.737750e+0	2.877284e+0	5	4.052512e-2	7.042254e-2	39	6.386158e-2	1.000000e+0	1.000000e+0	2.662141e+0	1.502550e+0	4	288	4.494382e-2	1.388889e-2	DMR_19,DMR_22,DMR_36,DMR_37,DMR_4	iqsec3a,si:dkeyp-116h7.3,tbc1d5,tsc2
GO Molecular Function	GO:0008235	metalloexopeptidase activity	76	1.613206e-1	1.000000e+0	1.000000e+0	5.691230e+0	1.757089e-1	1	2.474774e-3	1.408451e-2	75	1.498133e-1	1.000000e+0	1.000000e+0	6.183037e+0	1.617328e-1	1	31	1.123596e-2	3.225806e-2	DMR_6	cpn1
GO Molecular Function	GO:0036094	small molecule binding	77	1.622452e-1	1.000000e+0	1.000000e+0	1.229035e+0	1.790022e+1	22	2.521157e-1	3.098592e-1	36	5.291593e-2	1.000000e+0	1.000000e+0	1.465517e+0	1.296471e+1	19	2485	2.134831e-1	7.645875e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_27,DMR_31,DMR_35,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_7,DMR_73,DMR_74,DMR_75,DMR_76,DMR_77,DMR_79,DMR_80	acox1,dync1li1,fabp10a,hipk2,kif21a,p2rx8,papd4,pc,rab35,rbm17,rhoad,sept9b,si:ch211-207e19.2,si:dkey-10p5.9,si:dkey-42l16.1,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0005085	guanyl-nucleotide exchange factor activity	78	1.624892e-1	1.000000e+0	1.000000e+0	2.159130e+0	1.389449e+0	3	1.956970e-2	4.225352e-2	76	1.547951e-1	1.000000e+0	1.000000e+0	2.860808e+0	6.991031e-1	2	134	2.247191e-2	1.492537e-2	DMR_22,DMR_36,DMR_37	iqsec3a,si:dkeyp-116h7.3
GO Molecular Function	GO:0003995	acyl-CoA dehydrogenase activity	79	1.648628e-1	1.000000e+0	1.000000e+0	5.557689e+0	1.799309e-1	1	2.534238e-3	1.408451e-2	42	7.549329e-2	1.000000e+0	1.000000e+0	1.277828e+1	7.825781e-2	1	15	1.123596e-2	6.666667e-2	DMR_73	acox1
GO Molecular Function	GO:0030554	adenyl nucleotide binding	80	1.667398e-1	1.000000e+0	1.000000e+0	1.303234e+0	1.150983e+1	15	1.621103e-1	2.112676e-1	84	1.732709e-1	1.000000e+0	1.000000e+0	1.376250e+0	7.992731e+0	11	1532	1.235955e-1	7.180157e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_31,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_74,DMR_76,DMR_77	dync1li1,hipk2,kif21a,p2rx8,papd4,pc,si:ch211-207e19.2,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0009881	photoreceptor activity	81	1.793611e-1	1.000000e+0	1.000000e+0	5.065929e+0	1.973972e-1	1	2.780242e-3	1.408451e-2	68	1.408566e-1	1.000000e+0	1.000000e+0	6.609454e+0	1.512984e-1	1	29	1.123596e-2	3.448276e-2	DMR_5	rhol
GO Molecular Function	GO:0015081	sodium ion transmembrane transporter activity	82	1.861816e-1	1.000000e+0	1.000000e+0	2.540666e+0	7.871951e-1	2	1.108725e-2	2.816901e-2	124	3.795252e-1	1.000000e+0	1.000000e+0	2.106309e+0	4.747641e-1	1	91	1.123596e-2	1.098901e-2	DMR_36,DMR_37	slc6a1l
GO Molecular Function	GO:0004180	carboxypeptidase activity	83	1.872310e-1	1.000000e+0	1.000000e+0	4.830779e+0	2.070060e-1	1	2.915577e-3	1.408451e-2	66	1.318066e-1	1.000000e+0	1.000000e+0	7.099043e+0	1.408641e-1	1	27	1.123596e-2	3.703704e-2	DMR_6	cpn1
GO Molecular Function	GO:0000166	nucleotide binding	84	1.955834e-1	1.000000e+0	1.000000e+0	1.205831e+0	1.741537e+1	21	2.452870e-1	2.957746e-1	41	7.075192e-2	1.000000e+0	1.000000e+0	1.432780e+0	1.256299e+1	18	2408	2.022472e-1	7.475083e-3	DMR_13,DMR_15,DMR_17,DMR_18,DMR_27,DMR_31,DMR_35,DMR_40,DMR_41,DMR_42,DMR_47,DMR_48,DMR_51,DMR_69,DMR_73,DMR_74,DMR_75,DMR_76,DMR_77,DMR_79,DMR_80	acox1,dync1li1,hipk2,kif21a,p2rx8,papd4,pc,rab35,rbm17,rhoad,sept9b,si:ch211-207e19.2,si:dkey-10p5.9,si:dkey-42l16.1,si:dkey-45d16.8,si:dkey-84h14.2,si:dkey-8o9.2,tek
GO Molecular Function	GO:0003735	structural constituent of ribosome	85	2.029253e-1	1.000000e+0	1.000000e+0	2.399595e+0	8.334738e-1	2	1.173907e-2	2.816901e-2	135	5.026270e-1	1.000000e+0	1.000000e+0	1.441159e+0	6.938859e-1	1	133	1.123596e-2	7.518797e-3	DMR_17,DMR_18	mrpl3
GO Molecular Function	GO:0008080	N-acetyltransferase activity	86	2.104827e-1	1.000000e+0	1.000000e+0	4.238354e+0	2.359407e-1	1	3.323108e-3	1.408451e-2	80	1.630755e-1	1.000000e+0	1.000000e+0	5.637475e+0	1.773844e-1	1	34	1.123596e-2	2.941176e-2	DMR_73	aanat1
GO Molecular Function	GO:0005520	insulin-like growth factor binding	87	2.168402e-1	1.000000e+0	1.000000e+0	4.098389e+0	2.439983e-1	1	3.436596e-3	1.408451e-2	71	1.453466e-1	1.000000e+0	1.000000e+0	6.389139e+0	1.565156e-1	1	30	1.123596e-2	3.333333e-2	DMR_85	igfbp5b
GO Molecular Function	GO:0008013	beta-catenin binding	88	2.210720e-1	1.000000e+0	1.000000e+0	4.009661e+0	2.493976e-1	1	3.512643e-3	1.408451e-2	49	8.512350e-2	1.000000e+0	1.000000e+0	1.127495e+1	8.869219e-2	1	17	1.123596e-2	5.882353e-2	DMR_8	lzts2a
GO Molecular Function	GO:0022804	active transmembrane transporter activity	89	2.229403e-1	1.000000e+0	1.000000e+0	1.841969e+0	1.628692e+0	3	2.293932e-2	4.225352e-2	109	3.208160e-1	1.000000e+0	1.000000e+0	1.734608e+0	1.152998e+0	2	221	2.247191e-2	9.049774e-3	DMR_36,DMR_37,DMR_80	slc16a1,slc6a1l
GO Molecular Function	GO:0016410	N-acyltransferase activity	90	2.307790e-1	1.000000e+0	1.000000e+0	3.818357e+0	2.618928e-1	1	3.688630e-3	1.408451e-2	86	1.847261e-1	1.000000e+0	1.000000e+0	4.914722e+0	2.034703e-1	1	39	1.123596e-2	2.564103e-2	DMR_73	aanat1
GO Molecular Function	GO:0008289	lipid binding	91	2.320683e-1	1.000000e+0	1.000000e+0	1.803587e+0	1.663352e+0	3	2.342750e-2	4.225352e-2	57	1.002419e-1	1.000000e+0	1.000000e+0	2.699636e+0	1.111261e+0	3	213	3.370787e-2	1.408451e-2	DMR_25,DMR_29,DMR_7	esrra,fabp10a,zgc:123339
GO Molecular Function	GO:0016407	acetyltransferase activity	92	2.359176e-1	1.000000e+0	1.000000e+0	3.723419e+0	2.685704e-1	1	3.782681e-3	1.408451e-2	95	2.263793e-1	1.000000e+0	1.000000e+0	3.911717e+0	2.556422e-1	1	49	1.123596e-2	2.040816e-2	DMR_73	aanat1
GO Molecular Function	GO:0030234	enzyme regulator activity	93	2.495130e-1	1.000000e+0	1.000000e+0	1.414965e+0	4.240388e+0	6	5.972377e-2	8.450704e-2	58	1.018599e-1	1.000000e+0	1.000000e+0	2.021879e+0	2.472947e+0	5	474	5.617978e-2	1.054852e-2	DMR_19,DMR_22,DMR_36,DMR_37,DMR_4,DMR_9	iqsec3a,si:dkey-203a12.2,si:dkeyp-116h7.3,tbc1d5,tsc2
GO Molecular Function	GO:0003743	translation initiation factor activity	94	2.559147e-1	1.000000e+0	1.000000e+0	3.390002e+0	2.949851e-1	1	4.154720e-3	1.408451e-2	101	2.620641e-1	1.000000e+0	1.000000e+0	3.304727e+0	3.025969e-1	1	58	1.123596e-2	1.724138e-2	DMR_8	eif3s10
GO Molecular Function	GO:0004620	phospholipase activity	95	2.725669e-1	1.000000e+0	1.000000e+0	3.149397e+0	3.175211e-1	1	4.472128e-3	1.408451e-2	83	1.718031e-1	1.000000e+0	1.000000e+0	5.324282e+0	1.878187e-1	1	36	1.123596e-2	2.777778e-2	DMR_22	smpd4
GO Molecular Function	GO:0050660	flavin adenine dinucleotide binding	96	2.970657e-1	1.000000e+0	1.000000e+0	2.843993e+0	3.516183e-1	1	4.952371e-3	1.408451e-2	97	2.344539e-1	1.000000e+0	1.000000e+0	3.758317e+0	2.660766e-1	1	51	1.123596e-2	1.960784e-2	DMR_73	acox1
GO Molecular Function	GO:1901681	sulfur compound binding	97	3.033275e-1	1.000000e+0	1.000000e+0	2.773761e+0	3.605213e-1	1	5.077765e-3	1.408451e-2	16	1.134429e-2	1.000000e+0	1.000000e+0	1.236607e+1	1.617328e-1	2	31	2.247191e-2	6.451613e-2	DMR_10	gpc3,gpc4
GO Molecular Function	GO:0005097	Rab GTPase activator activity	98	3.055756e-1	1.000000e+0	1.000000e+0	2.749239e+0	3.637370e-1	1	5.123057e-3	1.408451e-2	82	1.674506e-1	1.000000e+0	1.000000e+0	5.476404e+0	1.826016e-1	1	35	1.123596e-2	2.857143e-2	DMR_19	tbc1d5
GO Molecular Function	GO:0016298	lipase activity	99	3.070337e-1	1.000000e+0	1.000000e+0	2.733524e+0	3.658282e-1	1	5.152510e-3	1.408451e-2	91	2.182206e-1	1.000000e+0	1.000000e+0	4.078174e+0	2.452078e-1	1	47	1.123596e-2	2.127660e-2	DMR_22	smpd4
GO Molecular Function	GO:0019838	growth factor binding	100	3.073426e-1	1.000000e+0	1.000000e+0	2.730213e+0	3.662717e-1	1	5.158757e-3	1.408451e-2	86	1.847261e-1	1.000000e+0	1.000000e+0	4.914722e+0	2.034703e-1	1	39	1.123596e-2	2.564103e-2	DMR_85	igfbp5b
GO Molecular Function	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	101	3.076757e-1	1.000000e+0	1.000000e+0	2.726651e+0	3.667502e-1	1	5.165496e-3	1.408451e-2	94	2.223105e-1	1.000000e+0	1.000000e+0	3.993212e+0	2.504250e-1	1	48	1.123596e-2	2.083333e-2	DMR_73	acox1
GO Molecular Function	GO:0004867	serine-type endopeptidase inhibitor activity	102	3.117895e-1	1.000000e+0	1.000000e+0	2.683274e+0	3.726790e-1	1	5.249000e-3	1.408451e-2	91	2.182206e-1	1.000000e+0	1.000000e+0	4.078174e+0	2.452078e-1	1	47	1.123596e-2	2.127660e-2	DMR_9	si:dkey-203a12.2
GO Molecular Function	GO:0031406	carboxylic acid binding	103	3.137115e-1	1.000000e+0	1.000000e+0	2.663393e+0	3.754610e-1	1	5.288183e-3	1.408451e-2	91	2.182206e-1	1.000000e+0	1.000000e+0	4.078174e+0	2.452078e-1	1	47	1.123596e-2	2.127660e-2	DMR_7	fabp10a
GO Molecular Function	GO:0005099	Ras GTPase activator activity	104	3.537670e-1	1.000000e+0	1.000000e+0	2.297501e+0	4.352555e-1	1	6.130359e-3	1.408451e-2	89	2.058227e-1	1.000000e+0	1.000000e+0	4.356231e+0	2.295562e-1	1	44	1.123596e-2	2.272727e-2	DMR_19	tbc1d5
GO Molecular Function	GO:0008017	microtubule binding	105	3.561341e-1	1.000000e+0	1.000000e+0	2.278410e+0	4.389026e-1	1	6.181726e-3	1.408451e-2	108	3.179565e-1	1.000000e+0	1.000000e+0	2.625673e+0	3.808547e-1	1	73	1.123596e-2	1.369863e-2	DMR_31	kif21a
GO Molecular Function	GO:0015631	tubulin binding	106	3.658809e-1	1.000000e+0	1.000000e+0	2.202350e+0	4.540604e-1	1	6.395216e-3	1.408451e-2	115	3.391225e-1	1.000000e+0	1.000000e+0	2.426255e+0	4.121578e-1	1	79	1.123596e-2	1.265823e-2	DMR_31	kif21a
GO Molecular Function	GO:0008135	translation factor activity, nucleic acid binding	107	3.662380e-1	1.000000e+0	1.000000e+0	2.199639e+0	4.546201e-1	1	6.403099e-3	1.408451e-2	120	3.596389e-1	1.000000e+0	1.000000e+0	2.254990e+0	4.434609e-1	1	85	1.123596e-2	1.176471e-2	DMR_8	eif3s10
GO Molecular Function	GO:0005525	GTP binding	108	3.741052e-1	1.000000e+0	1.000000e+0	1.293100e+0	3.093343e+0	4	4.356821e-2	5.633803e-2	96	2.269181e-1	1.000000e+0	1.000000e+0	1.641749e+0	2.436427e+0	4	467	4.494382e-2	8.565310e-3	DMR_27,DMR_75,DMR_79,DMR_80	rab35,rhoad,sept9b,si:dkey-42l16.1
GO Molecular Function	GO:0003824	catalytic activity	109	3.753095e-1	1.000000e+0	1.000000e+0	1.058105e+0	3.118784e+1	33	4.392654e-1	4.647887e-1	192	9.911519e-1	1.000000e+0	1.000000e+0	6.460073e-1	2.631549e+1	17	5044	1.910112e-1	3.370341e-3	DMR_15,DMR_17,DMR_18,DMR_20,DMR_21,DMR_22,DMR_25,DMR_28,DMR_31,DMR_41,DMR_42,DMR_55,DMR_56,DMR_57,DMR_58,DMR_59,DMR_6,DMR_60,DMR_61,DMR_62,DMR_63,DMR_64,DMR_65,DMR_66,DMR_67,DMR_68,DMR_69,DMR_72,DMR_73,DMR_74,DMR_76,DMR_77,DMR_79	aanat1,acox1,cpn1,dync1li1,glrx5,hipk2,hsd17b10,kif21a,mrm1,papd4,pc,prdx5,si:dkey-45d16.8,si:dkey-61p9.11,smpd4,tek,zgc:112433
GO Molecular Function	GO:0005125	cytokine activity	110	3.788018e-1	1.000000e+0	1.000000e+0	2.107427e+0	4.745124e-1	1	6.683273e-3	1.408451e-2	107	3.143643e-1	1.000000e+0	1.000000e+0	2.662141e+0	3.756375e-1	1	72	1.123596e-2	1.388889e-2	DMR_3	il15
GO Molecular Function	GO:0005198	structural molecule activity	111	3.858273e-1	1.000000e+0	1.000000e+0	1.346313e+0	2.228309e+0	3	3.138463e-2	4.225352e-2	103	2.644084e-1	1.000000e+0	1.000000e+0	1.681352e+0	1.784278e+0	3	342	3.370787e-2	8.771930e-3	DMR_17,DMR_18,DMR_24	cldnd,mrpl3,zgc:112437
GO Molecular Function	GO:0005096	GTPase activator activity	112	4.062759e-1	1.000000e+0	1.000000e+0	1.438158e+0	1.390668e+0	2	1.958687e-2	2.816901e-2	73	1.457501e-1	1.000000e+0	1.000000e+0	2.971692e+0	6.730172e-1	2	129	2.247191e-2	1.550388e-2	DMR_19,DMR_4	tbc1d5,tsc2
GO Molecular Function	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	113	4.088905e-1	1.000000e+0	1.000000e+0	1.909081e+0	5.238121e-1	1	7.377635e-3	1.408451e-2	124	3.795252e-1	1.000000e+0	1.000000e+0	2.106309e+0	4.747641e-1	1	91	1.123596e-2	1.098901e-2	DMR_73	aanat1
GO Molecular Function	GO:0032561	guanyl ribonucleotide binding	114	4.089854e-1	1.000000e+0	1.000000e+0	1.232242e+0	3.246115e+0	4	4.571993e-2	5.633803e-2	99	2.437566e-1	1.000000e+0	1.000000e+0	1.590657e+0	2.514684e+0	4	482	4.494382e-2	8.298755e-3	DMR_27,DMR_75,DMR_79,DMR_80	rab35,rhoad,sept9b,si:dkey-42l16.1
GO Molecular Function	GO:0008238	exopeptidase activity	115	4.169989e-1	1.000000e+0	1.000000e+0	1.860392e+0	5.375211e-1	1	7.570719e-3	1.408451e-2	104	2.849447e-1	1.000000e+0	1.000000e+0	2.994909e+0	3.339000e-1	1	64	1.123596e-2	1.562500e-2	DMR_6	cpn1
GO Molecular Function	GO:0005126	cytokine receptor binding	116	4.390245e-1	1.000000e+0	1.000000e+0	1.736922e+0	5.757311e-1	1	8.108888e-3	1.408451e-2	114	3.356405e-1	1.000000e+0	1.000000e+0	2.457361e+0	4.069406e-1	1	78	1.123596e-2	1.282051e-2	DMR_3	il15
