# GREAT version 3.0.0	Species assembly: danRer7	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0005085	guanyl-nucleotide exchange factor activity	78	2.111386e-1	1.000000e+0	1.000000e+0	4.258283e+0	2.348364e-1	1	1.956970e-2	8.333333e-2	64	1.593683e-1	1.000000e+0	1.000000e+0	5.786635e+0	1.728120e-1	1	134	4.545455e-2	7.462687e-3	DMR_12	rapgef2
GO Molecular Function	GO:0008289	lipid binding	79	2.475912e-1	1.000000e+0	1.000000e+0	3.557073e+0	2.811300e-1	1	2.342750e-2	8.333333e-2	77	2.416380e-1	1.000000e+0	1.000000e+0	3.640418e+0	2.746937e-1	1	213	4.545455e-2	4.694836e-3	DMR_83	atp5g3a
GO Molecular Function	GO:0043565	sequence-specific DNA binding	80	2.548303e-1	1.000000e+0	1.000000e+0	2.049038e+0	9.760679e-1	2	8.133899e-2	1.666667e-1	69	1.910125e-1	1.000000e+0	1.000000e+0	2.489275e+0	8.034469e-1	2	623	9.090909e-2	3.210273e-3	DMR_16,DMR_86	maf,xrcc5
GO Molecular Function	GO:0005488	binding	81	2.662630e-1	1.000000e+0	1.000000e+0	1.181168e+0	8.466193e+0	10	7.055161e-1	8.333333e-1	37	5.635728e-2	1.000000e+0	1.000000e+0	1.388958e+0	1.079946e+1	15	8374	6.818182e-1	1.791259e-3	DMR_12,DMR_16,DMR_2,DMR_23,DMR_38,DMR_39,DMR_44,DMR_83,DMR_84,DMR_86	atp1a1b,atp5g3a,creld2,fgf10a,fstl5,jag1a,lrp1bb,maf,march4,nnt,si:ch211-208f21.2,si:dkey-156j15.1,si:dkey-199m13.6,si:dkey-199m13.7,xrcc5
GO Molecular Function	GO:0004888	transmembrane signaling receptor activity	82	2.977709e-1	1.000000e+0	1.000000e+0	1.838760e+0	1.087689e+0	2	9.064078e-2	1.666667e-1	92	7.036884e-1	1.000000e+0	1.000000e+0	8.455933e-1	1.182602e+0	1	917	4.545455e-2	1.090513e-3	DMR_14,DMR_82	mtnr1ba
GO Molecular Function	GO:0038023	signaling receptor activity	83	3.621885e-1	1.000000e+0	1.000000e+0	1.593101e+0	1.255413e+0	2	1.046178e-1	1.666667e-1	93	7.376451e-1	1.000000e+0	1.000000e+0	7.707844e-1	1.297380e+0	1	1006	4.545455e-2	9.940358e-4	DMR_14,DMR_82	mtnr1ba
GO Molecular Function	GO:0043167	ion binding	84	3.794802e-1	1.000000e+0	1.000000e+0	1.173385e+0	5.965648e+0	7	4.971373e-1	5.833333e-1	55	1.138321e-1	1.000000e+0	1.000000e+0	1.457810e+0	6.859605e+0	10	5319	4.545455e-1	1.880053e-3	DMR_12,DMR_2,DMR_38,DMR_39,DMR_44,DMR_84,DMR_86	atp1a1b,creld2,fstl5,jag1a,lrp1bb,march4,si:ch211-208f21.2,si:dkey-156j15.1,si:dkey-199m13.6,si:dkey-199m13.7
GO Molecular Function	GO:0030695	GTPase regulator activity	85	3.877485e-1	1.000000e+0	1.000000e+0	2.080220e+0	4.807183e-1	1	4.005986e-2	8.333333e-2	82	3.071532e-1	1.000000e+0	1.000000e+0	2.749678e+0	3.636790e-1	1	282	4.545455e-2	3.546099e-3	DMR_12	rapgef2
GO Molecular Function	GO:0060589	nucleoside-triphosphatase regulator activity	86	3.913000e-1	1.000000e+0	1.000000e+0	2.056338e+0	4.863015e-1	1	4.052512e-2	8.333333e-2	83	3.125874e-1	1.000000e+0	1.000000e+0	2.692393e+0	3.714168e-1	1	288	4.545455e-2	3.472222e-3	DMR_12	rapgef2
GO Molecular Function	GO:0004871	signal transducer activity	87	4.359668e-1	1.000000e+0	1.000000e+0	1.377023e+0	1.452408e+0	2	1.210340e-1	1.666667e-1	97	7.901467e-1	1.000000e+0	1.000000e+0	6.638776e-1	1.506302e+0	1	1168	4.545455e-2	8.561644e-4	DMR_14,DMR_82	mtnr1ba
GO Molecular Function	GO:0003676	nucleic acid binding	88	4.427360e-1	1.000000e+0	1.000000e+0	1.193781e+0	3.350698e+0	4	2.792248e-1	3.333333e-1	59	1.441067e-1	1.000000e+0	1.000000e+0	1.645140e+0	3.647107e+0	6	2828	2.727273e-1	2.121641e-3	DMR_16,DMR_39,DMR_44,DMR_86	maf,si:ch211-208f21.2,si:dkey-156j15.1,si:dkey-199m13.6,si:dkey-199m13.7,xrcc5
GO Molecular Function	GO:0004872	receptor activity	89	4.494843e-1	1.000000e+0	1.000000e+0	1.342752e+0	1.489478e+0	2	1.241232e-1	1.666667e-1	96	7.860387e-1	1.000000e+0	1.000000e+0	6.719316e-1	1.488247e+0	1	1154	4.545455e-2	8.665511e-4	DMR_14,DMR_82	mtnr1ba
GO Molecular Function	GO:1901363	heterocyclic compound binding	90	5.022919e-1	1.000000e+0	1.000000e+0	1.086209e+0	5.523800e+0	6	4.603167e-1	5.000000e-1	80	2.913754e-1	1.000000e+0	1.000000e+0	1.253946e+0	6.379858e+0	8	4947	3.636364e-1	1.617142e-3	DMR_16,DMR_23,DMR_39,DMR_44,DMR_84,DMR_86	atp1a1b,maf,nnt,si:ch211-208f21.2,si:dkey-156j15.1,si:dkey-199m13.6,si:dkey-199m13.7,xrcc5
GO Molecular Function	GO:0097159	organic cyclic compound binding	91	5.067392e-1	1.000000e+0	1.000000e+0	1.082514e+0	5.542655e+0	6	4.618880e-1	5.000000e-1	81	2.948078e-1	1.000000e+0	1.000000e+0	1.249904e+0	6.400492e+0	8	4963	3.636364e-1	1.611928e-3	DMR_16,DMR_23,DMR_39,DMR_44,DMR_84,DMR_86	atp1a1b,maf,nnt,si:ch211-208f21.2,si:dkey-156j15.1,si:dkey-199m13.6,si:dkey-199m13.7,xrcc5
GO Molecular Function	GO:0030234	enzyme regulator activity	92	5.223987e-1	1.000000e+0	1.000000e+0	1.395313e+0	7.166853e-1	1	5.972377e-2	8.333333e-2	87	4.622335e-1	1.000000e+0	1.000000e+0	1.635884e+0	6.112902e-1	1	474	4.545455e-2	2.109705e-3	DMR_12	rapgef2
GO Molecular Function	GO:0003677	DNA binding	93	5.659131e-1	1.000000e+0	1.000000e+0	1.093474e+0	1.829033e+0	2	1.524194e-1	1.666667e-1	88	5.419311e-1	1.000000e+0	1.000000e+0	1.122155e+0	1.782285e+0	2	1382	9.090909e-2	1.447178e-3	DMR_16,DMR_86	maf,xrcc5
GO Molecular Function	GO:0016787	hydrolase activity	94	6.849812e-1	1.000000e+0	1.000000e+0	8.935327e-1	2.238306e+0	2	1.865255e-1	1.666667e-1	94	7.446664e-1	1.000000e+0	1.000000e+0	7.800896e-1	2.563808e+0	2	1988	9.090909e-2	1.006036e-3	DMR_84,DMR_86	atp1a1b,xrcc5
GO Molecular Function	GO:0005515	protein binding	95	6.955137e-1	1.000000e+0	1.000000e+0	8.774839e-1	2.279244e+0	2	1.899370e-1	1.666667e-1	91	6.479924e-1	1.000000e+0	1.000000e+0	9.303048e-1	2.149833e+0	2	1667	9.090909e-2	1.199760e-3	DMR_2,DMR_23	fgf10a,jag1a
GO Molecular Function	GO:0003700	sequence-specific DNA binding transcription factor activity	96	7.061009e-1	1.000000e+0	1.000000e+0	8.590225e-1	1.164114e+0	1	9.700949e-2	8.333333e-2	90	6.288360e-1	1.000000e+0	1.000000e+0	1.032502e+0	9.685210e-1	1	751	4.545455e-2	1.331558e-3	DMR_16	maf
GO Molecular Function	GO:0008270	zinc ion binding	97	7.798056e-1	1.000000e+0	1.000000e+0	7.033739e-1	1.421719e+0	1	1.184766e-1	8.333333e-2	95	7.848510e-1	1.000000e+0	1.000000e+0	6.742688e-1	1.483088e+0	1	1150	4.545455e-2	8.695652e-4	DMR_86	march4
GO Molecular Function	GO:0046914	transition metal ion binding	98	8.318376e-1	1.000000e+0	1.000000e+0	6.036056e-1	1.656711e+0	1	1.380593e-1	8.333333e-2	99	8.477614e-1	1.000000e+0	1.000000e+0	5.546560e-1	1.802919e+0	1	1398	4.545455e-2	7.153076e-4	DMR_86	march4
GO Molecular Function	GO:0000166	nucleotide binding	99	8.326654e-1	1.000000e+0	1.000000e+0	6.794763e-1	2.943443e+0	2	2.452870e-1	1.666667e-1	98	8.378657e-1	1.000000e+0	1.000000e+0	6.440275e-1	3.105458e+0	2	2408	9.090909e-2	8.305648e-4	DMR_23,DMR_84	atp1a1b,nnt
GO Molecular Function	GO:0036094	small molecule binding	100	8.455113e-1	1.000000e+0	1.000000e+0	6.610721e-1	3.025389e+0	2	2.521157e-1	1.666667e-1	100	8.513898e-1	1.000000e+0	1.000000e+0	6.240717e-1	3.204760e+0	2	2485	9.090909e-2	8.048290e-4	DMR_23,DMR_84	atp1a1b,nnt
GO Molecular Function	GO:0003824	catalytic activity	101	8.486223e-1	1.000000e+0	1.000000e+0	7.588426e-1	5.271185e+0	4	4.392654e-1	3.333333e-1	104	9.263169e-1	1.000000e+0	1.000000e+0	6.149160e-1	6.504953e+0	4	5044	1.818182e-1	7.930214e-4	DMR_2,DMR_23,DMR_84,DMR_86	atp1a1b,nnt,srd5a2a,xrcc5
GO Molecular Function	GO:0005524	ATP binding	102	8.742011e-1	1.000000e+0	1.000000e+0	5.252420e-1	1.903884e+0	1	1.586570e-1	8.333333e-2	101	8.689030e-1	1.000000e+0	1.000000e+0	5.155646e-1	1.939621e+0	1	1504	4.545455e-2	6.648936e-4	DMR_84	atp1a1b
GO Molecular Function	GO:0032559	adenyl ribonucleotide binding	103	8.757153e-1	1.000000e+0	1.000000e+0	5.224475e-1	1.914068e+0	1	1.595057e-1	8.333333e-2	102	8.696432e-1	1.000000e+0	1.000000e+0	5.141970e-1	1.944780e+0	1	1508	4.545455e-2	6.631300e-4	DMR_84	atp1a1b
GO Molecular Function	GO:0030554	adenyl nucleotide binding	104	8.802591e-1	1.000000e+0	1.000000e+0	5.140534e-1	1.945323e+0	1	1.621103e-1	8.333333e-2	103	8.740011e-1	1.000000e+0	1.000000e+0	5.061417e-1	1.975731e+0	1	1532	4.545455e-2	6.527415e-4	DMR_84	atp1a1b
GO Molecular Function	GO:0035639	purine ribonucleoside triphosphate binding	105	9.307523e-1	1.000000e+0	1.000000e+0	4.177332e-1	2.393872e+0	1	1.994894e-1	8.333333e-2	105	9.321029e-1	1.000000e+0	1.000000e+0	3.952136e-1	2.530277e+0	1	1962	4.545455e-2	5.096840e-4	DMR_84	atp1a1b
GO Molecular Function	GO:0032550	purine ribonucleoside binding	106	9.315561e-1	1.000000e+0	1.000000e+0	4.161094e-1	2.403214e+0	1	2.002679e-1	8.333333e-2	106	9.323007e-1	1.000000e+0	1.000000e+0	3.948111e-1	2.532857e+0	1	1964	4.545455e-2	5.091650e-4	DMR_84	atp1a1b
GO Molecular Function	GO:0032549	ribonucleoside binding	107	9.320102e-1	1.000000e+0	1.000000e+0	4.151900e-1	2.408536e+0	1	2.007113e-1	8.333333e-2	107	9.326945e-1	1.000000e+0	1.000000e+0	3.940087e-1	2.538015e+0	1	1968	4.545455e-2	5.081301e-4	DMR_84	atp1a1b
GO Molecular Function	GO:0001882	nucleoside binding	108	9.321135e-1	1.000000e+0	1.000000e+0	4.149806e-1	2.409751e+0	1	2.008126e-1	8.333333e-2	108	9.328906e-1	1.000000e+0	1.000000e+0	3.936087e-1	2.540594e+0	1	1970	4.545455e-2	5.076142e-4	DMR_84	atp1a1b
GO Molecular Function	GO:0032555	purine ribonucleotide binding	109	9.333319e-1	1.000000e+0	1.000000e+0	4.125048e-1	2.424214e+0	1	2.020178e-1	8.333333e-2	109	9.336696e-1	1.000000e+0	1.000000e+0	3.920167e-1	2.550912e+0	1	1978	4.545455e-2	5.055612e-4	DMR_84	atp1a1b
GO Molecular Function	GO:0032553	ribonucleotide binding	110	9.348751e-1	1.000000e+0	1.000000e+0	4.093521e-1	2.442884e+0	1	2.035737e-1	8.333333e-2	110	9.350121e-1	1.000000e+0	1.000000e+0	3.892616e-1	2.568967e+0	1	1992	4.545455e-2	5.020080e-4	DMR_84	atp1a1b
GO Molecular Function	GO:0017076	purine nucleotide binding	111	9.358095e-1	1.000000e+0	1.000000e+0	4.074337e-1	2.454387e+0	1	2.045323e-1	8.333333e-2	111	9.359551e-1	1.000000e+0	1.000000e+0	3.873172e-1	2.581863e+0	1	2002	4.545455e-2	4.995005e-4	DMR_84	atp1a1b
GO Molecular Function	GO:0097367	carbohydrate derivative binding	112	9.421243e-1	1.000000e+0	1.000000e+0	3.942580e-1	2.536410e+0	1	2.113675e-1	8.333333e-2	112	9.409125e-1	1.000000e+0	1.000000e+0	3.769612e-1	2.652793e+0	1	2057	4.545455e-2	4.861449e-4	DMR_84	atp1a1b
GO Molecular Function	GO:0043168	anion binding	113	9.578165e-1	1.000000e+0	1.000000e+0	3.593798e-1	2.782572e+0	1	2.318810e-1	8.333333e-2	113	9.575715e-1	1.000000e+0	1.000000e+0	3.399426e-1	2.941673e+0	1	2281	4.545455e-2	4.384042e-4	DMR_84	atp1a1b
#
# Ontology	TermsTested	MinAnnotCount	MaxAnnotCount
#
# GO Molecular Function	1807	1	Inf
